gene_id	colors
RBM28	brown
RBM38	turquoise
RBM41	turquoise
RBM44	grey
RBM47	blue
RBMS2	pink
RBMS3	grey
RBP1	grey
RBP7	blue
RBPMS	turquoise
RBPMS2	pink
RBX1	turquoise
RCAN1	green
RCAN2	brown
RCAN3	red
RCC1L	brown
RCCD1	brown
RCE1	yellow
RCN1	brown
RCN3	grey
RCOR2	grey
RCSD1	yellow
RCVRN	blue
RDH12	grey
RDH13	purple
RDH14	brown
RDH5	blue
RDH8	purple
RDX	turquoise
REC114	grey
REC8	green
RECK	grey
RECQL4	brown
RECQL5	grey
REEP2	pink
REEP6	turquoise
RELA	blue
RELB	blue
RELL1	magenta
RELL2	grey
RELT	turquoise
REM1	grey
REM2	grey
REPIN1	grey
REPS2	turquoise
RER1	yellow
RERG	grey
RERGL	grey
RET	brown
RETNLB	turquoise
RETREG2	turquoise
RETSAT	blue
REXO4	yellow
REXO5	turquoise
RFC2	blue
RFESD	turquoise
RFFL	turquoise
RFLNB	red
RFNG	turquoise
RFTN1	red
RFXANK	turquoise
RGCC	turquoise
RGL1	blue
RGL2	blue
RGL3	grey
RGMA	turquoise
RGMB	brown
RGN	turquoise
RGS1	grey
RGS10	pink
RGS11	grey
RGS12	grey
RGS13	turquoise
RGS14	yellow
RGS16	brown
RGS17	black
RGS18	pink
RGS19	blue
RGS2	blue
RGS22	turquoise
RGS6	pink
RGS9	green
RHAG	turquoise
RHBDD1	turquoise
RHBDD3	grey
RHBDF1	grey
RHBDF2	green
RHBDL1	grey
RHBDL2	grey
RHBDL3	grey
RHCE	turquoise
RHCG	grey
RHEBL1	grey
RHEX	grey
RHNO1	red
RHO	grey
RHOB	green
RHOBTB1	turquoise
RHOBTB2	brown
RHOBTB3	magenta
RHOC	pink
RHOF	yellow
RHOJ	grey
RHOT1	turquoise
RHOT2	yellow
RHOU	grey
RHOV	grey
RHPN2	red
RIBC1	blue
RIC3	brown
RIC8A	yellow
RIDA	grey
RILPL1	grey
RILPL2	blue
RIMBP2	grey
RIMKLB	brown
RIMS1	grey
RIMS2	grey
RIMS3	grey
RIN1	grey
RIN2	green
RIN3	yellow
RIOK3	turquoise
RIOX1	green
RIOX2	black
RIPK4	brown
RIPOR1	brown
RIPOR3	turquoise
RMDN1	turquoise
RMDN2	turquoise
RMDN3	green
RMI2	black
RMND5A	turquoise
RNASE1	grey
RNASE6	blue
RNASEH1	brown
RNASEH2A	turquoise
RNASEH2C	turquoise
RNASEL	green
RNASET2	grey
RND1	yellow
RND2	turquoise
RND3	grey
RNF10	turquoise
RNF11	turquoise
RNF114	green
RNF123	turquoise
RNF125	brown
RNF130	blue
RNF14	turquoise
RNF144A	yellow
RNF144B	blue
RNF149	turquoise
RNF150	blue
RNF151	grey
RNF152	grey
RNF157	yellow
RNF166	blue
RNF17	grey
RNF175	blue
RNF180	turquoise
RNF183	grey
RNF187	turquoise
RNF19B	turquoise
RNF208	grey
RNF212B	green
RNF213	green
RNF215	grey
RNF222	grey
RNF223	brown
RNF225	brown
RNF227	brown
RNF24	blue
RNF32	grey
RNF43	grey
RNF5	turquoise
RNF6	grey
RNF7	blue
RNGTT	turquoise
RNH1	yellow
RNLS	grey
RNPEPL1	yellow
ROM1	grey
ROPN1L	grey
ROR2	red
RORA	brown
RORC	grey
ROS1	grey
RP1	grey
RP2	blue
RP9	grey
RPA2	blue
RPA3	grey
RPAIN	brown
RPAP1	brown
RPAP2	turquoise
RPGRIP1	grey
RPGRIP1L	red
RPH3A	grey
RPH3AL	grey
RPL10	turquoise
RPL10A	grey
RPL12	turquoise
RPL13	turquoise
RPL13A	turquoise
RPL14	turquoise
RPL17	turquoise
RPL18	turquoise
RPL18A	turquoise
RPL19	turquoise
RPL21	turquoise
RPL22	turquoise
RPL22L1	turquoise
RPL23	turquoise
RPL24	turquoise
RPL26	turquoise
RPL27	turquoise
RPL27A	turquoise
RPL28	turquoise
RPL3	turquoise
RPL30	turquoise
RPL31	turquoise
RPL32	turquoise
RPL34	turquoise
RPL35	turquoise
RPL35A	turquoise
RPL36	turquoise
RPL36A	turquoise
RPL36AL	purple
RPL37	turquoise
RPL37A	turquoise
RPL38	turquoise
RPL4	turquoise
RPL6	turquoise
RPL7A	turquoise
RPL8	turquoise
RPLP0	turquoise
RPLP1	turquoise
RPLP2	turquoise
RPP21	grey
RPP25	grey
RPS11	turquoise
RPS12	turquoise
RPS14	turquoise
RPS15	turquoise
RPS15A	turquoise
RPS16	turquoise
RPS17	turquoise
RPS18	turquoise
RPS19	turquoise
RPS19BP1	yellow
RPS2	turquoise
RPS20	turquoise
RPS21	turquoise
RPS23	turquoise
RPS24	turquoise
RPS25	turquoise
RPS26	turquoise
RPS27	turquoise
RPS27A	turquoise
RPS27L	grey
RPS3A	turquoise
RPS4X	turquoise
RPS5	turquoise
RPS6KA2	blue
RPS6KA6	grey
RPS6KB2	grey
RPS6KC1	turquoise
RPS7	turquoise
RPS8	turquoise
RPS9	turquoise
RPSA	turquoise
RPUSD1	brown
RPUSD4	brown
RRAGA	turquoise
RRAGC	blue
RRAGD	blue
RRAS	green
RRAS2	black
RRH	grey
RRM1	turquoise
RRM2	turquoise
RRP1	brown
RRP12	brown
RRP15	brown
RRP1B	brown
RRP36	grey
RRP7A	yellow
RRP9	brown
RRS1	brown
RSAD1	grey
RSAD2	turquoise
RSPH1	grey
RSPH3	grey
RSPH4A	grey
RSPH9	grey
RSU1	pink
RTBDN	grey
RTEL1	yellow
RTKN	grey
RTKN2	brown
RTL10	brown
RTL9	turquoise
RTN2	blue
RTN4	turquoise
RTN4RL1	grey
RTTN	turquoise
RUBCNL	blue
RUFY2	turquoise
RUFY4	blue
RUNDC3A	turquoise
RUNDC3B	grey
RUNX1T1	turquoise
RUNX2	brown
RUNX3	brown
RUSC2	grey
RUSF1	turquoise
RWDD1	turquoise
RWDD2A	green
RWDD4	brown
RXFP1	grey
RXFP2	turquoise
RXFP4	grey
RXRA	blue
RXRG	turquoise
RYK	grey
RYR1	grey
RYR2	grey
RYR3	grey
S100A10	purple
S100A11	blue
S100A12	blue
S100A13	brown
S100A16	grey
S100A3	brown
S100A5	red
S100A8	blue
S100A9	blue
S100B	turquoise
S100G	grey
S1PR1	yellow
S1PR4	yellow
S1PR5	grey
SAC3D1	grey
SAG	magenta
SALL1	grey
SALL2	red
SAMD12	grey
SAMD13	grey
SAMD14	brown
SAMD15	grey
SAMD3	brown
SAMD4A	pink
SAMD4B	blue
SAMD5	brown
SAMD8	blue
SAMD9	magenta
SANBR	turquoise
SAP18	turquoise
SAP25	grey
SAP30	brown
SAPCD2	grey
SAR1A	brown
SARDH	grey
SARM1	yellow
SARS2	red
SASH1	grey
SAT1	turquoise
SAT2	grey
SATB1	brown
SATB2	blue
SAYSD1	green
SBF1	yellow
SBF2	grey
SBK1	grey
SBK2	grey
SBK3	grey
SBNO2	blue
SBSN	green
SBSPON	turquoise
SCAF4	turquoise
SCAI	grey
SCAMP1	green
SCAMP3	turquoise
SCAMP5	grey
SCAND1	grey
SCAPER	turquoise
SCARA3	grey
SCARA5	grey
SCARB1	turquoise
SCARF1	green
SCARF2	yellow
SCART1	yellow
SCD5	grey
SCEL	grey
SCG3	grey
SCHIP1	grey
SCIN	grey
SCLY	yellow
SCMH1	turquoise
SCML1	grey
SCML2	turquoise
SCML4	red
SCN11A	grey
SCN1B	grey
SCN2A	grey
SCN2B	red
SCN3B	grey
SCN4A	red
SCN4B	red
SCN7A	grey
SCN8A	grey
SCN9A	grey
SCNN1A	blue
SCNN1B	brown
SCNN1D	grey
SCRG1	grey
SCRIB	yellow
SCRN1	grey
SCRN2	yellow
SCRT1	purple
SCUBE1	grey
SCUBE2	grey
SCX	grey
SCYL1	brown
SCYL3	yellow
SDC1	grey
SDC2	green
SDC3	pink
SDC4	green
SDCCAG8	turquoise
SDE2	blue
SDF2L1	green
SDHAF3	brown
SDK2	grey
SDR16C5	turquoise
SDR42E1	grey
SDR42E2	grey
SDR9C7	blue
SDS	grey
SEBOX	grey
SEC11C	brown
SEC14L1	blue
SEC14L2	blue
SEC14L5	pink
SEC16A	yellow
SEC22C	grey
SEC24A	turquoise
SEC24D	yellow
SEC31B	grey
SEC61B	green
SEC62	turquoise
SECISBP2	turquoise
SEL1L3	blue
SELE	green
SELENOK	turquoise
SELENOM	grey
SELENON	blue
SELENOO	yellow
SELENOT	turquoise
SELENOW	grey
SELL	blue
SELPLG	yellow
SEM1	green
SEMA3B	grey
SEMA3C	black
SEMA3D	grey
SEMA3F	grey
SEMA3G	grey
SEMA4A	blue
SEMA4B	yellow
SEMA4C	yellow
SEMA4D	turquoise
SEMA4G	grey
SEMA5B	pink
SEMA6A	grey
SEMA6B	grey
SEMA6C	grey
SEMA7A	turquoise
SENP1	turquoise
SENP2	turquoise
SENP5	turquoise
SENP6	turquoise
SEPTIN10	grey
SEPTIN14	turquoise
SEPTIN3	red
SEPTIN5	pink
SEPTIN8	turquoise
SERAC1	green
SERBP1	turquoise
SERF2	turquoise
SERHL2	yellow
SERINC2	grey
SERINC3	turquoise
SERP2	turquoise
SERPINA1	blue
SERPINA10	turquoise
SERPINB10	green
SERPINB2	green
SERPINC1	blue
SERPIND1	grey
SERPINE1	green
SERPINE2	blue
SERPINF1	turquoise
SERPINF2	grey
SERPING1	turquoise
SERPINH1	blue
SERPINI1	turquoise
SERTAD1	green
SERTAD2	turquoise
SERTAD3	grey
SERTAD4	grey
SESN1	grey
SESN2	blue
SESN3	turquoise
SESTD1	turquoise
SETBP1	brown
SETD1B	blue
SETD3	turquoise
SETD4	brown
SETD9	grey
SETX	brown
SEZ6	blue
SEZ6L2	grey
SF3B5	blue
SFN	grey
SFR1	turquoise
SFRP1	red
SFRP2	blue
SFRP5	grey
SFTA2	grey
SFTPB	green
SFTPD	grey
SFXN1	brown
SFXN2	brown
SFXN4	turquoise
SFXN5	turquoise
SGCB	grey
SGCD	grey
SGCE	grey
SGCG	grey
SGK1	blue
SGK2	grey
SGMS2	blue
SGO1	turquoise
SGO2	turquoise
SGPL1	blue
SGPP2	grey
SGSH	blue
SGSM1	yellow
SGSM2	red
SGSM3	yellow
SGTB	turquoise
SH2B2	blue
SH2B3	blue
SH2D1A	brown
SH2D1B	green
SH2D2A	brown
SH2D3A	grey
SH2D3C	blue
SH2D4A	grey
SH2D4B	blue
SH2D6	blue
SH3BGRL	magenta
SH3BGRL2	pink
SH3BGRL3	turquoise
SH3BP1	grey
SH3BP2	blue
SH3BP4	green
SH3D19	grey
SH3D21	grey
SH3GLB2	turquoise
SH3PXD2A	grey
SH3PXD2B	green
SH3RF1	grey
SH3RF2	grey
SH3RF3	grey
SH3TC1	yellow
SH3YL1	grey
SHANK3	grey
SHB	grey
SHBG	grey
SHC4	grey
SHCBP1	yellow
SHCBP1L	grey
SHE	blue
SHF	yellow
SHISA5	yellow
SHISA7	turquoise
SHISAL2A	purple
SHISAL2B	red
SHLD1	turquoise
SHLD3	grey
SHMT2	brown
SHOC1	blue
SHOX2	grey
SHROOM1	grey
SHROOM2	grey
SHROOM4	grey
SHTN1	grey
SIAH1	green
SIAH2	turquoise
SIDT1	grey
SIGIRR	yellow
SIGLEC1	grey
SIGLEC10	black
SIGLEC15	blue
SIK1	yellow
SIKE1	turquoise
SIM2	grey
SIPA1	blue
SIPA1L2	grey
SIPA1L3	yellow
SIRPA	blue
SIRPB2	blue
SIRT2	turquoise
SIRT4	grey
SIRT5	brown
SIRT7	yellow
SIT1	brown
SIVA1	yellow
SIX3	grey
SKA1	turquoise
SKA2	turquoise
SKAP1	red
SKAP2	blue
SKIDA1	grey
SKOR1	brown
SKP1	turquoise
SLA2	brown
SLAIN2	pink
SLAMF7	green
SLAMF8	grey
SLC10A4	turquoise
SLC10A5	grey
SLC11A1	blue
SLC12A3	grey
SLC12A5	grey
SLC12A9	blue
SLC13A4	turquoise
SLC13A5	grey
SLC14A1	turquoise
SLC14A2	pink
SLC15A2	grey
SLC15A3	blue
SLC15A4	yellow
SLC16A1	turquoise
SLC16A10	turquoise
SLC16A11	grey
SLC16A12	purple
SLC16A13	grey
SLC16A14	grey
SLC16A2	grey
SLC16A3	grey
SLC16A4	grey
SLC16A5	grey
SLC16A6	blue
SLC16A7	red
SLC16A9	grey
SLC17A8	grey
SLC17A9	grey
SLC18A2	turquoise
SLC18B1	red
SLC19A1	grey
SLC1A2	blue
SLC1A3	blue
SLC1A4	grey
SLC1A5	turquoise
SLC20A2	turquoise
SLC22A13	blue
SLC22A14	grey
SLC22A15	blue
SLC22A17	grey
SLC22A18	grey
SLC22A2	grey
SLC22A23	turquoise
SLC22A4	turquoise
SLC22A5	grey
SLC23A2	blue
SLC23A3	grey
SLC24A2	grey
SLC24A3	pink
SLC24A5	black
SLC25A10	grey
SLC25A15	grey
SLC25A18	grey
SLC25A21	turquoise
SLC25A22	grey
SLC25A23	brown
SLC25A25	yellow
SLC25A26	turquoise
SLC25A28	blue
SLC25A29	yellow
SLC25A33	grey
SLC25A35	grey
SLC25A37	turquoise
SLC25A38	turquoise
SLC25A39	turquoise
SLC25A4	grey
SLC25A43	grey
SLC25A44	turquoise
SLC25A45	grey
SLC25A47	grey
SLC25A51	turquoise
SLC25A6	turquoise
SLC26A11	grey
SLC26A4	green
SLC26A8	magenta
SLC27A2	blue
SLC27A4	yellow
SLC27A6	green
SLC28A1	turquoise
SLC28A2	grey
SLC28A3	blue
SLC29A1	grey
SLC29A2	yellow
SLC29A3	grey
SLC2A1	turquoise
SLC2A13	turquoise
SLC2A3	blue
SLC2A4RG	yellow
SLC2A5	turquoise
SLC2A6	blue
SLC2A8	grey
SLC2A9	blue
SLC30A2	grey
SLC30A3	turquoise
SLC31A1	green
SLC31A2	green
SLC34A1	grey
SLC34A3	grey
SLC35A2	blue
SLC35A3	turquoise
SLC35A5	blue
SLC35B2	blue
SLC35C2	brown
SLC35E2B	yellow
SLC35E3	turquoise
SLC35E4	yellow
SLC35F2	grey
SLC35G1	grey
SLC35G6	grey
SLC36A3	grey
SLC37A1	pink
SLC37A2	grey
SLC38A10	yellow
SLC38A2	blue
SLC38A4	blue
SLC38A6	grey
SLC38A7	grey
SLC38A9	yellow
SLC39A10	brown
SLC39A14	green
SLC39A3	yellow
SLC39A5	grey
SLC39A8	turquoise
SLC40A1	magenta
SLC41A2	blue
SLC41A3	turquoise
SLC43A1	turquoise
SLC43A2	blue
SLC44A1	pink
SLC44A2	turquoise
SLC45A1	yellow
SLC45A3	grey
SLC45A4	yellow
SLC46A2	green
SLC46A3	turquoise
SLC47A2	grey
SLC48A1	turquoise
SLC49A3	yellow
SLC4A1	turquoise
SLC4A10	grey
SLC4A11	grey
SLC4A2	yellow
SLC4A4	grey
SLC4A5	green
SLC4A7	brown
SLC4A8	grey
SLC4A9	turquoise
SLC51A	blue
SLC52A2	yellow
SLC5A1	grey
SLC5A10	brown
SLC5A11	grey
SLC5A12	grey
SLC5A2	turquoise
SLC5A3	brown
SLC66A1	grey
SLC66A2	turquoise
SLC6A12	grey
SLC6A16	grey
SLC6A17	brown
SLC6A20	turquoise
SLC6A4	pink
SLC6A6	blue
SLC6A8	pink
SLC6A9	turquoise
SLC7A1	black
SLC7A10	grey
SLC7A11	blue
SLC7A2	blue
SLC7A5	turquoise
SLC7A8	grey
SLC8A1	green
SLC8A2	purple
SLC8B1	blue
SLC9A1	blue
SLC9A3	grey
SLC9A3R1	yellow
SLC9A3R2	grey
SLC9A4	blue
SLC9A5	grey
SLC9A7	brown
SLC9A9	black
SLC9B1	turquoise
SLC9B2	grey
SLC9C2	grey
SLCO2A1	grey
SLCO4A1	blue
SLCO4C1	blue
SLCO5A1	grey
SLF1	turquoise
SLIT1	grey
SLIT2	grey
SLIT3	blue
SLITRK3	grey
SLK	magenta
SLN	grey
SLX1A	yellow
SLX4	black
SLX9	yellow
SMAD1	blue
SMAD6	turquoise
SMAD7	grey
SMARCA5	turquoise
SMARCAD1	turquoise
SMARCD3	grey
SMC1B	grey
SMC2	turquoise
SMC3	turquoise
SMC4	turquoise
SMC6	black
SMCO3	grey
SMIM1	yellow
SMIM11	turquoise
SMIM12	yellow
SMIM13	brown
SMIM14	turquoise
SMIM18	grey
SMIM24	grey
SMIM26	brown
SMIM27	turquoise
SMIM3	blue
SMIM30	grey
SMIM33	brown
SMIM35	grey
SMIM40	blue
SMIM42	brown
SMIM45	grey
SMIM5	blue
SMIM6	blue
SMIM8	brown
SMO	grey
SMOC1	grey
SMOX	blue
SMPD1	turquoise
SMPD3	yellow
SMPDL3A	blue
SMPDL3B	green
SMTN	pink
SMTNL1	grey
SMYD4	grey
SMYD5	brown
SNAI1	blue
SNAI3	blue
SNAP23	blue
SNAP25	grey
SNAP29	magenta
SNAP91	grey
SNAPIN	brown
SNCA	turquoise
SNCG	grey
SNED1	blue
SNN	blue
SNRNP25	grey
SNRPA1	brown
SNRPC	turquoise
SNRPN	turquoise
SNTB2	brown
SNURF	turquoise
SNX10	blue
SNX13	turquoise
SNX15	turquoise
SNX18	blue
SNX20	blue
SNX21	blue
SNX22	grey
SNX24	blue
SNX3	turquoise
SNX30	turquoise
SNX33	grey
SNX7	grey
SNX8	blue
SNX9	turquoise
SOAT1	blue
SOAT2	red
SOCS1	yellow
SOCS2	green
SOCS3	blue
SOCS5	black
SOCS7	brown
SOD1	turquoise
SOD2	blue
SOGA1	black
SORBS1	turquoise
SORBS2	grey
SORBS3	yellow
SORD	grey
SORT1	red
SOWAHB	grey
SOX13	grey
SOX15	blue
SOX30	grey
SOX4	red
SOX5	black
SOX6	turquoise
SOX7	grey
SP6	grey
SPA17	turquoise
SPACA1	blue
SPACA6	grey
SPAG16	grey
SPAG17	brown
SPAG4	grey
SPAG5	turquoise
SPAG6	grey
SPAG8	grey
SPARC	grey
SPARCL1	grey
SPART	yellow
SPATA1	turquoise
SPATA21	grey
SPATA24	grey
SPATA2L	yellow
SPATA32	grey
SPATA33	grey
SPATA5	grey
SPATA6	black
SPATA6L	turquoise
SPATA9	grey
SPATC1	grey
SPATS1	grey
SPATS2	turquoise
SPATS2L	brown
SPC24	turquoise
SPC25	turquoise
SPDL1	grey
SPDYA	blue
SPECC1	turquoise
SPEF1	grey
SPEF2	red
SPESP1	grey
SPHK1	yellow
SPI1	blue
SPIC	grey
SPIDR	turquoise
SPIN4	grey
SPINK2	grey
SPINK4	grey
SPINK8	grey
SPINT1	green
SPINT2	red
SPIRE1	grey
SPIRE2	grey
SPNS2	grey
SPOCK2	red
SPON1	black
SPON2	grey
SPOUT1	yellow
SPP1	blue
SPPL2A	turquoise
SPPL2B	yellow
SPPL3	turquoise
SPR	grey
SPRED1	grey
SPRED3	grey
SPRR4	blue
SPRY1	red
SPRY2	brown
SPRY4	green
SPRYD4	grey
SPSB1	yellow
SPSB2	grey
SPTA1	turquoise
SPTB	turquoise
SPTBN1	black
SPTBN4	turquoise
SPTBN5	grey
SPTLC3	blue
SPTY2D1	blue
SQOR	grey
SQSTM1	blue
SRC	pink
SRD5A1	brown
SRD5A3	brown
SREBF2	blue
SRFBP1	brown
SRGAP1	green
SRGAP3	turquoise
SRGN	blue
SRL	grey
SRM	brown
SRP14	turquoise
SRPK3	blue
SRRD	blue
SRRM3	grey
SRRM4	grey
SRSF12	blue
SRXN1	grey
SS18L1	yellow
SSBP2	turquoise
SSBP3	turquoise
SSBP4	yellow
SSC4D	yellow
SSC5D	grey
SSH1	pink
SSH3	yellow
SSMEM1	grey
SSNA1	yellow
SSPN	brown
SSR4	turquoise
SSTR3	grey
SSU72	turquoise
ST13	turquoise
ST3GAL2	blue
ST3GAL3	pink
ST3GAL4	yellow
ST3GAL5	turquoise
ST6GAL1	magenta
ST6GALNAC2	turquoise
ST6GALNAC3	grey
ST6GALNAC6	grey
ST7L	turquoise
STAB1	pink
STAC2	grey
STAC3	grey
STAG1	turquoise
STAMBPL1	black
STAP2	grey
STAR	grey
STARD10	blue
STARD13	yellow
STARD5	blue
STARD8	pink
STARD9	blue
STAT1	green
STAT2	green
STAT4	brown
STAU1	turquoise
STC1	yellow
STEAP3	turquoise
STEAP4	blue
STIL	turquoise
STIM2	brown
STING1	brown
STIP1	brown
STK25	grey
STK3	turquoise
STK36	grey
STK38L	blue
STK39	brown
STK40	pink
STKLD1	grey
STMN3	grey
STMP1	turquoise
STN1	turquoise
STOM	turquoise
STON1	magenta
STON2	pink
STOX1	grey
STOX2	grey
STPG3	grey
STPG4	blue
STRA8	blue
STRADB	turquoise
STRC	grey
STRIP2	grey
STRN3	turquoise
STRN4	turquoise
STS	turquoise
STUM	grey
STX10	brown
STX11	blue
STX19	brown
STX1A	grey
STX1B	grey
STX2	turquoise
STX4	turquoise
STXBP1	grey
STXBP4	turquoise
STXBP5	blue
STXBP5L	grey
STXBP6	grey
STYK1	grey
STYX	turquoise
STYXL1	blue
SUB1	blue
SUCLG2	grey
SUCNR1	green
SUGCT	turquoise
SULF1	green
SULF2	grey
SUMF1	turquoise
SUMF2	grey
SUN1	yellow
SUN2	yellow
SUOX	red
SUPT4H1	turquoise
SURF2	grey
SURF4	yellow
SURF6	brown
SUSD1	turquoise
SUSD3	blue
SUSD6	blue
SUV39H2	grey
SV2A	grey
SV2B	grey
SV2C	pink
SVIL	blue
SVOPL	grey
SWI5	grey
SWSAP1	grey
SWT1	blue
SYCE3	grey
SYCP1	grey
SYCP2	magenta
SYCP2L	grey
SYCP3	grey
SYDE1	grey
SYDE2	grey
SYN2	grey
SYNC	grey
SYNDIG1	grey
SYNE1	blue
SYNE2	brown
SYNE3	blue
SYNE4	grey
SYNGAP1	grey
SYNGR1	turquoise
SYNGR2	yellow
SYNGR4	grey
SYNJ1	turquoise
SYNJ2	yellow
SYNM	pink
SYNPO	brown
SYNPO2	grey
SYNPO2L	grey
SYNRG	turquoise
SYPL2	grey
SYT1	grey
SYT11	grey
SYT16	grey
SYT5	grey
SYT7	grey
SYTL1	grey
SYTL2	turquoise
SYTL3	green
SYTL4	turquoise
SYTL5	red
SZT2	yellow
TAB1	yellow
TAB2	turquoise
TAB3	turquoise
TAC1	grey
TACC2	grey
TACR2	grey
TACSTD2	grey
TADA1	brown
TADA2B	yellow
TAF15	turquoise
TAF1A	grey
TAF1B	grey
TAF1C	brown
TAF5L	turquoise
TAF6L	yellow
TAGLN	grey
TAL1	turquoise
TALDO1	turquoise
TAMALIN	brown
TAMM41	turquoise
TANC2	red
TANGO2	turquoise
TARBP2	yellow
TARM1	blue
TARS1	black
TARS2	red
TAS2R60	grey
TASL	grey
TATDN3	grey
TAX1BP1	turquoise
TAX1BP3	pink
TBC1D10C	blue
TBC1D12	turquoise
TBC1D13	brown
TBC1D14	turquoise
TBC1D16	blue
TBC1D2	blue
TBC1D22A	turquoise
TBC1D25	turquoise
TBC1D2B	blue
TBC1D30	grey
TBC1D31	turquoise
TBC1D32	turquoise
TBC1D4	green
TBC1D9	blue
TBC1D9B	yellow
TBCA	turquoise
TBCB	grey
TBCCD1	brown
TBKBP1	grey
TBL3	brown
TBR1	grey
TBRG4	yellow
TBX2	turquoise
TBX21	black
TBX6	grey
TBXA2R	yellow
TBXAS1	pink
TBXT	turquoise
TC2N	red
TCAF1	red
TCAF2	grey
TCAIM	brown
TCEA2	blue
TCEA3	black
TCEAL1	magenta
TCEAL3	blue
TCEAL4	turquoise
TCEAL8	grey
TCEAL9	grey
TCEANC	grey
TCEANC2	magenta
TCF15	grey
TCF19	brown
TCF23	blue
TCF4	black
TCF7	red
TCF7L1	brown
TCF7L2	green
TCFL5	red
TCHHL1	grey
TCIRG1	blue
TCN1	blue
TCN2	grey
TCOF1	yellow
TCP11L2	turquoise
TCTA	grey
TCTN1	black
TCTN2	grey
TCTN3	blue
TDO2	grey
TDP1	grey
TDP2	brown
TDRD1	red
TDRD3	turquoise
TDRD5	grey
TDRD6	blue
TDRD7	green
TDRD9	yellow
TDRKH	grey
TEAD1	grey
TEAD2	grey
TEAD3	grey
TEC	blue
TECPR1	yellow
TECPR2	yellow
TECTB	blue
TEDC1	yellow
TEDC2	grey
TEF	yellow
TEFM	grey
TEK	grey
TEKT2	grey
TEN1	yellow
TENM1	red
TENM2	grey
TENM4	turquoise
TENT5A	blue
TENT5B	grey
TENT5C	turquoise
TEP1	grey
TEPSIN	brown
TERB1	grey
TERB2	blue
TERF1	turquoise
TERT	brown
TES	blue
TESC	grey
TESK2	blue
TESMIN	grey
TESPA1	grey
TET1	pink
TEX10	turquoise
TEX12	grey
TEX13D	grey
TEX2	turquoise
TEX264	yellow
TEX30	blue
TEX38	grey
TEX48	blue
TEX54	grey
TEX9	turquoise
TFAP2A	brown
TFAP2E	grey
TFAP4	brown
TFB1M	red
TFB2M	brown
TFCP2L1	turquoise
TFDP1	turquoise
TFDP2	turquoise
TFE3	blue
TFEB	yellow
TFEC	blue
TFIP11	blue
TFPI2	green
TFPT	blue
TFR2	grey
TFRC	turquoise
TG	yellow
TGFA	black
TGFB1I1	grey
TGFB3	grey
TGFBI	blue
TGFBR1	blue
TGFBR2	blue
TGFBR3	brown
TGFBR3L	grey
TGIF1	blue
TGM1	grey
TGM2	grey
TGM7	turquoise
TGS1	turquoise
THAP4	brown
THAP7	yellow
THAP8	grey
THBD	grey
THBS1	blue
THBS3	grey
THEM6	yellow
THEMIS	brown
THEMIS2	blue
THG1L	grey
THNSL2	grey
THOC3	red
THPO	grey
THRA	red
THRAP3	turquoise
THRB	grey
THSD1	grey
THSD4	grey
THSD7A	blue
THSD8	turquoise
THUMPD1	brown
THY1	grey
THYN1	grey
TIAM1	yellow
TIAM2	yellow
TICRR	turquoise
TIE1	red
TIFA	blue
TIGD4	blue
TIMM10	grey
TIMM13	yellow
TIMM17A	yellow
TIMM17B	turquoise
TIMM21	brown
TIMM22	brown
TIMM29	turquoise
TIMM8A	grey
TIMP2	blue
TIMP3	pink
TIMP4	grey
TINCR	magenta
TIPIN	turquoise
TJP2	turquoise
TJP3	grey
TK1	grey
TKFC	turquoise
TKT	turquoise
TLCD1	grey
TLCD2	grey
TLCD3A	turquoise
TLCD5	grey
TLDC2	grey
TLE1	brown
TLE2	grey
TLE3	blue
TLL2	blue
TLN2	brown
TLR1	blue
TLR10	black
TLR2	blue
TLR3	black
TLR4	blue
TLR5	blue
TLR6	blue
TLR7	black
TLR8	blue
TLR9	yellow
TM2D2	blue
TM4SF1	grey
TM4SF19	grey
TM4SF5	blue
TM6SF1	grey
TM7SF2	grey
TM9SF4	blue
TMA16	brown
TMBIM1	turquoise
TMBIM6	turquoise
TMC1	grey
TMC2	grey
TMC3	blue
TMC4	blue
TMC6	turquoise
TMC7	turquoise
TMC8	turquoise
TMCC2	turquoise
TMCC3	black
TMCO2	grey
TMCO3	grey
TMCO6	blue
TMED3	yellow
TMED6	brown
TMEM101	brown
TMEM102	red
TMEM104	yellow
TMEM106A	yellow
TMEM107	grey
TMEM109	black
TMEM115	yellow
TMEM116	grey
TMEM117	grey
TMEM119	red
TMEM120A	blue
TMEM120B	turquoise
TMEM123	red
TMEM126B	grey
TMEM129	yellow
TMEM132A	blue
TMEM134	grey
TMEM135	turquoise
TMEM138	grey
TMEM139	red
TMEM140	blue
TMEM141	grey
TMEM143	turquoise
TMEM145	red
TMEM147	turquoise
TMEM14A	turquoise
TMEM150B	blue
TMEM150C	grey
TMEM151A	yellow
TMEM151B	red
TMEM154	blue
TMEM156	blue
TMEM158	pink
TMEM160	turquoise
TMEM161A	brown
TMEM164	blue
TMEM170A	grey
TMEM171	brown
TMEM175	yellow
TMEM176A	yellow
TMEM176B	green
TMEM177	brown
TMEM178A	grey
TMEM179B	brown
TMEM184A	grey
TMEM184B	blue
TMEM185A	grey
TMEM187	blue
TMEM190	green
TMEM198	grey
TMEM200B	grey
TMEM201	yellow
TMEM203	brown
TMEM204	pink
TMEM205	red
