"","BabProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"1412","XP_003898560","TAPT1",263.94449182937,-0.617031468786861,0.0605629490816495,-10.1882665580732,2.23717584857595e-24,1.44024610904814e-23,TRUE,"3J3S5","TAPT1","TAPT1_3J3S5"
"1422","XP_003898620","PGM2",753.602625600985,0.263632627064865,0.0366789014824361,7.18758240868001,6.59485985415165e-13,2.80093656056313e-12,TRUE,"3JF31","PGM2","PGM2_3JF31"
"1423","XP_003898623","KLF3",2686.16236445391,0.713600877016435,0.0331150301114734,21.5491538015903,5.39234250794645e-103,1.39650546687881e-101,TRUE,"3JCM3","KLF3","KLF3_3JCM3"
"1426","XP_003898640","KLB",2.3894768921047,-0.408163431805214,0.284609282109942,-1.43411848264156,0.151538454353289,0.233343783940261,FALSE,"3JCSN","KLB","KLB_3JCSN"
"1429","XP_003898666","LOC101013692",11.1149777467019,-0.0414842847697648,0.166986591959826,-0.248428836608301,0.80380262437289,0.868468028471742,FALSE,"3JAJM","PNO1","PNO1_3JAJM"
"1430","XP_003898669","UCHL1",4.76603073241041,-0.234104675315311,0.195898945411386,-1.19502774669712,0.232076189537319,0.334834337820235,FALSE,"3J1WA","UCHL1","UCHL1_3J1WA"
"1431","XP_003898680","SHISA3",1.92674882005431,-3.17222362554788,0.57947224265926,-5.47433231830089,4.39164254925884e-08,1.44442165037124e-07,TRUE,"3JDAZ","SHISA3","SHISA3_3JDAZ"
"1435","XP_003898709","SLC10A4",3.39902362907445,0.215057448044654,0.221685564965006,0.970101269690704,0.331996016191788,0.449700095303909,FALSE,"3J7YE","SLC10A4","SLC10A4_3J7YE"
"1438","XP_003898723","HPSE",388.334922415005,-0.0638363302721606,0.0336453244042819,-1.89733139455289,0.0577842139907918,0.100164903496248,FALSE,"3JG4H","HPSE","HPSE_3JG4H"
"1439","XP_003898726","COQ2",108.73226326196,-0.0889559821015456,0.0423423961180904,-2.10087265381611,0.0356521465253057,0.0647608711386484,FALSE,"3J6YI","COQ2","COQ2_3J6YI"
"1445","XP_003898781","STBD1",26.0811830057256,0.981358610911063,0.167538381950991,5.85751515254656,4.69843961500464e-09,1.64514359508354e-08,TRUE,"3J4PS","STBD1","STBD1_3J4PS"
"1446","XP_003898782","SCARB2",1392.03512664807,1.58447119418912,0.0596014592156359,26.5844362712087,1.02740499228466e-155,5.07363641324506e-154,TRUE,"3J7DQ","SCARB2","SCARB2_3J7DQ"
"1447","XP_003898784","CXCL10",1285.41531411014,-8.01193222399591,0.223717495212449,-35.8127209335486,7.00096572908036e-281,9.32888461285053e-279,TRUE,"3JHKD","CXCL10","CXCL10_3JHKD"
"1450","XP_003898805","PARM1",50.288457307984,-0.639573129810195,0.097455318750547,-6.56273190637535,5.28307838882405e-11,2.0546549116294e-10,TRUE,"3J21E","PARM1","PARM1_3J21E"
"1451","XP_003898809","EREG",98.3825278904986,-0.119455452776901,0.221820101454389,-0.538524020112146,0.59021532668312,0.697923552230716,FALSE,"3JF88","EREG","EREG_3JF88"
"1452","XP_003898816","PPBP",552.050867859369,-0.160001547841014,0.090836646353242,-1.7614206849822,0.0781672265483944,0.131012907570255,FALSE,"3JI3M","PPBP","PPBP_3JI3M"
"1455","XP_003898843","UTP3",330.614880271732,-0.139514765549648,0.029002130405554,-4.81050059422291,1.50552755943173e-06,4.46029603124651e-06,TRUE,"3J5C3","UTP3","UTP3_3J5C3"
"1462","XP_003898898","IGFBP7",3.95751562227632,0.744141216088853,0.245286922217182,3.03375821818162,0.00241527915642456,0.00532629793260342,TRUE,"3J6VU","IGFBP7","IGFBP7_3J6VU"
"1468","XP_003898944","RASL11B",2.3950031306379,0.271552737096461,0.377139771647363,0.720032087600592,0.471505239370145,0.589801917844384,FALSE,"3JCRM","RASL11B","RASL11B_3JCRM"
"1471","XP_003898954","SGCB",36.1018362465317,-0.174807472127592,0.0807331684701027,-2.16524974109405,0.0303685649727294,0.0559702600183261,FALSE,"3JA23","SGCB","SGCB_3JA23"
"1478","XP_003898998","NAP1L5",32.2790976824582,0.0173157207920437,0.0809435840866106,0.213923326813841,0.830606849122169,0.888214954730419,FALSE,"3JF1E","NAP1L5","NAP1L5_3JF1E"
"1480","XP_003899033","UNC5C",0.636290166260831,-0.45706635345451,1.25283293033955,-0.36482626085717,0.715241100896529,NA,FALSE,"3J8CY","UNC5C","UNC5C_3J8CY"
"1483","XP_003899043","ADH5",354.085539025495,0.0676353655942055,0.0367667729230309,1.83957851660782,0.0658301408221402,0.112580472769039,FALSE,"3JAQR","ADH5","ADH5_3JAQR"
"1484","XP_003899056","MTTP",0.633562799837898,-0.235398862845849,0.7748434701328,-0.303801828265397,0.761278873781867,NA,FALSE,"3J1IH","MTTP","MTTP_3J1IH"
"1486","XP_003899059","DNAJB14",688.204292651692,-0.193781441959409,0.0512347013103591,-3.78223034395302,0.000155429430355828,0.000389545316049933,TRUE,"3JDRG","DNAJB14","DNAJB14_3JDRG"
"1487","XP_003899063","EMCN",12.393784236656,0.0874565016139086,0.1154549558491,0.757494565484176,0.44875362051679,0.568135422323062,FALSE,"3JGPU","EMCN","EMCN_3JGPU"
"1489","XP_003899093","CNN2",6025.00474300221,1.23560958966548,0.043548828744447,28.3729694985892,4.35966729957524e-177,2.63257682099921e-175,TRUE,"3J478","CNN2","CNN2_3J478"
"1490","XP_003899097","PPA2",128.807706095331,0.0610187663219608,0.0479249906824128,1.27321394231075,0.202942134442733,0.299004002145164,FALSE,"3J90Y","PPA2","PPA2_3J90Y"
"1492","XP_003899114","PAPSS1",330.362569212248,0.206688750838923,0.0415161143493116,4.97851868071922,6.4072760244383e-07,1.94708049095302e-06,TRUE,"3J2A4","PAPSS1","PAPSS1_3J2A4"
"1493","XP_003899122","HADH",369.035712623139,0.643188512033475,0.0517504562478164,12.4286539417827,1.8268456197453e-35,1.56011176950107e-34,TRUE,"3J49A","HADH","HADH_3J49A"
"1495","XP_003899138","RRH",3.37902501842062,-0.167032115182215,0.245795760732583,-0.679556533783916,0.496785299757916,0.613731960937785,FALSE,"3J308","RRH","RRH_3J308"
"1497","XP_003899148","FAM241A",267.887754216685,-1.21154517776856,0.0720263741501167,-16.8208547502818,1.71664046620461e-63,2.53061238565589e-62,TRUE,"3JH6V","C4orf32","C4orf32_3JH6V"
"1499","XP_003899172","METTL14",197.919562416358,-0.114076004821667,0.0324321384465957,-3.51737536547304,0.000435836972828433,0.00104583334767644,TRUE,"3J4JB","METTL14","METTL14_3J4JB"
"1504","XP_003899191","ANXA5",2611.04277268069,-0.0659344874948152,0.0521653654707085,-1.2639514148873,0.206247465941734,0.303124934231452,FALSE,"3JA4S","ANXA5","ANXA5_3JA4S"
"1506","XP_003899197","CCNA2",104.584526675975,-0.0315942055783254,0.0409842697462184,-0.770886141779814,0.440774422038297,0.560532710303767,FALSE,"3J722","CCNA2","CCNA2_3J722"
"1508","XP_003899202","IL21",7.85647242372991,-0.0668756492783301,0.170714922687796,-0.391738743312045,0.69525126033174,0.785297772478698,FALSE,"3JGQC","IL21","IL21_3JGQC"
"1510","XP_003899220","HSPA4L",3.6136696847902,-0.757478147510117,0.260754291802433,-2.90494987550977,0.00367311918272703,0.00791715513703282,TRUE,"3J6GS","HSPA4L","HSPA4L_3J6GS"
"1512","XP_003899230","PGRMC2",395.557156424765,-0.0163577665911358,0.031558530670808,-0.518331057987658,0.60422730704413,0.710197098882206,FALSE,"3JCP6","PGRMC2","PGRMC2_3JCP6"
"1519","XP_003899262","TBC1D9",789.167773280226,-1.40080353618899,0.0762598189166817,-18.368828513997,2.33395191890727e-75,4.0963518152889e-74,TRUE,"3J1IF","TBC1D9","TBC1D9_3J1IF"
"1525","XP_003899319","TMEM154",3714.42992998273,0.777365722301642,0.0519842658895786,14.9538655398706,1.46964840175066e-50,1.72086665088644e-49,TRUE,"3JGMS","TMEM154","TMEM154_3JGMS"
"1526","XP_003899328","SFRP2",5.75556483802361,-1.44239412472809,0.221728290371546,-6.50523269859294,7.75732050259275e-11,2.98624287649842e-10,TRUE,"3J6Z3","SFRP2","SFRP2_3J6Z3"
"1527","XP_003899333","PLRG1",466.1721813604,-0.172609994912183,0.0304225622810476,-5.67374941392475,1.39705449639868e-08,4.74139781560919e-08,TRUE,"3J427","PLRG1","PLRG1_3J427"
"1528","XP_003899346","CTSO",218.973172873428,-0.180761385210176,0.0478998285730222,-3.77373762276851,0.000160819896106613,0.000402547608556504,TRUE,"3JAVP","CTSO","CTSO_3JAVP"
"1529","XP_003899349","PDGFC",5.66455219222364,-0.141426699094557,0.209265651146845,-0.6758237595109,0.499152547751031,0.616082099299229,FALSE,"3JCK6","PDGFC","PDGFC_3JCK6"
"1531","XP_003899365","ETFDH",133.464335382502,0.119922271454288,0.0399730328918508,3.00007937297989,0.00269909260898742,0.00592151921537601,TRUE,"3J1P9","ETFDH","ETFDH_3J1P9"
"1536","XP_003899391","CPE",17.4876071421329,0.10106722017626,0.105339397660614,0.959443687934132,0.337335275263547,0.4557159597636,FALSE,"3JEJJ","CPE","CPE_3JEJJ"
"1539","XP_003899411","GALNTL6",2.92432152389615,-0.63007710715803,0.243208949090498,-2.59068224879989,0.00957858881217443,0.0193338834177866,TRUE,"3J6HD","GALNTL6","GALNTL6_3J6HD"
"1542","XP_003899417","SAP30",68.2891597858481,0.132768883422347,0.0551545157598918,2.4072169176562,0.0160746189111081,0.0312072122959263,TRUE,"3JFZN","SAP30","SAP30_3JFZN"
"1544","XP_003899434","SPCS3",1202.50388624169,0.0510981117450047,0.0231540148078576,2.20687911660417,0.0273225057729773,0.050751219351846,FALSE,"3JAUV","SPCS3","SPCS3_3JAUV"
"1547","XP_003899445","ING2",100.419880698808,0.416613441245681,0.0500649784816618,8.32145451532116,8.6890361583383e-17,4.34944156240683e-16,TRUE,"3J84V","ING2","ING2_3J84V"
"1548","XP_003899468","UFSP2",110.507990723241,0.0299051213467061,0.0442992363324551,0.67507080985043,0.499630778087039,0.616512846297571,FALSE,"3J9FF","UFSP2","UFSP2_3J9FF"
"1555","XP_003899528","ICE1",631.659702435444,-0.279776610346039,0.0303410501673407,-9.22105888896332,2.94180555432074e-20,1.66195987876974e-19,TRUE,"3J8AE","ICE1","ICE1_3J8AE"
"1557","XP_003899533","SRD5A1",65.7699362829944,0.0133898598687954,0.0663303737027175,0.201866190725936,0.840021333811321,0.894780771766991,FALSE,"3JCTB","SRD5A1","SRD5A1_3JCTB"
"1563","XP_003899551","DAP",504.814592407053,-0.199944722809182,0.0330578447156922,-6.04832905861737,1.46355796805588e-09,5.24944130136374e-09,TRUE,"3JHIB","DAP","DAP_3JHIB"
"1565","XP_003899560","ANKH",1036.71863447582,0.194321105198229,0.0281065326061516,6.91373453713385,4.72058184624266e-12,1.92668237844935e-11,TRUE,"3JDC9","ANKH","ANKH_3JDC9"
"1567","XP_003899584","GOLPH3",1177.88178686254,0.0548236316175525,0.0234393990262402,2.33895210180849,0.0193379125570638,0.0369826724110877,TRUE,"3J259","GOLPH3","GOLPH3_3J259"
"1569","XP_003899588","CDH6",3.62134669229322,-0.486391287773262,0.243030560796375,-2.00135853770583,0.0453537655275722,0.0804415537896826,FALSE,"3JFM8","CDH6","CDH6_3JFM8"
"1570","XP_003899597","TARS1",605.401622422892,-0.88364852408454,0.0407056316368588,-21.7082621875937,1.71417326192252e-104,4.53286703363369e-103,TRUE,"3J9Q1","TARS","TARS_3J9Q1"
"1571","XP_003899613","BRIX1",184.139169643477,-0.489763768035574,0.0405554401489926,-12.0764012481748,1.40746022129816e-33,1.14771764780867e-32,TRUE,"3J5E8","BRIX1","BRIX1_3J5E8"
"1572","XP_003899615","DNAJC21",246.546768125202,-0.201713777340026,0.0327222724899498,-6.16441836067404,7.0742682954034e-10,2.5907484627969e-09,TRUE,"3JBG4","DNAJC21","DNAJC21_3JBG4"
"1573","XP_003899623","IL7R",6339.75044404171,-0.184496587737887,0.036968557513515,-4.99063528974423,6.01810322463764e-07,1.83325412661631e-06,TRUE,"3J4CA","IL7R","IL7R_3J4CA"
"1574","XP_003899631","SKP2",89.4887276892952,0.0589334363690407,0.0583567632573511,1.00988185566678,0.31255189662905,0.428496829428445,FALSE,"3JBXU","SKP2","SKP2_3JBXU"
"1579","XP_003899657","PTGER4",1200.59791007796,-1.1402918346151,0.037110235816274,-30.7271514053556,2.46996288434394e-207,1.88222219544319e-205,TRUE,"3J2UI","PTGER4","PTGER4_3J2UI"
"1582","XP_003899666","C7",23.8901644662723,-0.0205475722315569,0.102190064134016,-0.201072114061989,0.840642186429003,0.895208959968126,FALSE,"3J9QF","C7","C7_3J9QF"
"1588","XP_003899719","GZMK",295.563392148152,-0.347841574480662,0.0382053423990555,-9.10452708020387,8.66430836025724e-20,4.81952152539309e-19,TRUE,"3JFVN","GZMK","GZMK_3JFVN"
"1593","XP_003899743","PLK2",311.579317797942,0.0769118783692626,0.0762000598048949,1.0093414436444,0.312810910770149,0.428777992281454,FALSE,"3J8SH","PLK2","PLK2_3J8SH"
"1597","XP_003899774","SHISAL2B",1.83568777799946,-0.2082805112481,0.390981600491949,-0.532711797655013,0.594233098167888,0.701311068269418,FALSE,"3JD4I","FAM159B","FAM159B_3JD4I"
"1599","XP_003899787","TRIM23",162.062022399145,0.35842266234231,0.0346711974875739,10.3377641476262,4.7550193636552e-25,3.11498824119483e-24,TRUE,"3JD1S","TRIM23","TRIM23_3JD1S"
"1601","XP_003899802","CD180",488.269513149194,0.569795303951174,0.0520615090710931,10.9446559294523,7.04848323524188e-28,4.98577764314915e-27,TRUE,"3JESR","CD180","CD180_3JESR"
"1602","XP_003899808","CCNB1",60.1951174560396,-0.213306729835152,0.0662284085884708,-3.22077390022452,0.00127844964267439,0.00291720854080833,TRUE,"3J7XZ","CCNB1","CCNB1_3J7XZ"
"1604","XP_003899811","MRPS36",90.3350649636524,-0.0219191434645906,0.0543644363353695,-0.403189013666458,0.686809181193873,0.778416373952781,FALSE,"3JHAI","MRPS36","MRPS36_3JHAI"
"1605","XP_003899830","MCCC2",111.115512591426,-0.0792978215203941,0.0482732307526545,-1.64268726753976,0.100447654480397,0.163140232511673,FALSE,"3J3F4","MCCC2","MCCC2_3J3F4"
"1608","XP_003899854","ENC1",12.6946333494025,0.224209998283408,0.122847514986817,1.82510812943566,0.0679847136619597,0.115818255143566,FALSE,"3J4IT","ENC1","ENC1_3J4IT"
"1609","XP_003899858","GFM2",266.0499812078,0.103471530418067,0.033817178920289,3.0597327666498,0.00221534564842916,0.00491127655045378,TRUE,"3J3PT","GFM2","GFM2_3J3PT"
"1610","XP_003899861","HEXB",1514.83606583256,0.988653875645713,0.044399838221053,22.2670603150289,7.7095983085774e-110,2.20226753121183e-108,TRUE,"3JB5S","HEXB","HEXB_3JB5S"
"1612","XP_003899881","F2RL2",8.81233090775514,0.0836198976765868,0.191736416345556,0.436119018339652,0.662750379269255,0.758828823268542,FALSE,"3JB60","F2RL2","F2RL2_3JB60"
"1613","XP_003899882","F2RL1",42.4417919739968,-0.277412503257051,0.0791454050179913,-3.50509929406502,0.000456437017033309,0.00109273669881346,TRUE,"3JAGI","F2RL1","F2RL1_3JAGI"
"1616","XP_003899899","SCAMP1",171.462545844376,0.125663923979739,0.049040187440551,2.56246826405538,0.0103931085641493,0.0208403888585194,TRUE,"3J9K4","SCAMP1","SCAMP1_3J9K4"
"1620","XP_003899938","RPS23",7349.70463887599,-0.0366708936308665,0.0395993481108418,-0.926047911905563,0.354421081627123,0.474151754948126,FALSE,"3J51S","RPS23","RPS23_3J51S"
"1622","XP_003899964","MBLAC2",140.856926110855,0.0713420617043518,0.0417653768309766,1.70816276824393,0.0876061447990888,0.144707878514395,FALSE,"3J8YG","MBLAC2","MBLAC2_3J8YG"
"1628","XP_003899987","ELL2",529.738148809485,-0.75218537163453,0.0398404994477209,-18.8799182254619,1.66844164036892e-79,3.13351732331334e-78,TRUE,"3J76E","ELL2","ELL2_3J76E"
"1629","XP_003899996","LNPEP",2207.8111534548,-0.221496380488326,0.0612849858726086,-3.61420301130108,0.000301272935291646,0.000734986402022741,TRUE,"3J5KE","LNPEP","LNPEP_3J5KE"
"1630","XP_003900000","LIX1",2.17402242351312,0.109810877638394,0.248224505696634,0.442385321023055,0.658210399346765,0.755443867058947,FALSE,"3JFFW","LIX1","LIX1_3JFFW"
"1631","XP_003900001","RIOK2",199.976016068807,-0.215243836368684,0.0417605850047272,-5.15423422215754,2.54669471278153e-07,7.98314657501184e-07,TRUE,"3J9CJ","RIOK2","RIOK2_3J9CJ"
"1633","XP_003900005","FAM174A",57.5365915928564,0.217560767561771,0.0581200909559535,3.74329709371326,0.000181621273434379,0.000452573194103303,TRUE,"3JA93","FAM174A","FAM174A_3JA93"
"1634","XP_003900006","ST8SIA4",823.944895741626,0.680074834989225,0.0463481049087894,14.6731961603948,9.57275550403762e-49,1.0862481649967e-47,TRUE,"3J4W8","ST8SIA4","ST8SIA4_3J4W8"
"1635","XP_003900010","GIN1",60.0245478153325,-0.0127779178572304,0.0586239520284722,-0.217964115606271,0.827457070814166,0.885839589455093,FALSE,"3J6J2","GIN1","GIN1_3J6J2"
"1638","XP_003900027","MAN2A1",527.63571664415,0.0327238153929663,0.03505380604527,0.933531022300557,0.350545860840339,0.470075148146123,FALSE,"3JBQB","MAN2A1","MAN2A1_3JBQB"
"1651","XP_003900090","PPIC",56.2432520014997,-0.306562019901618,0.104108544321318,-2.94463842425317,0.00323332276048946,0.00702442977349437,TRUE,"3J6TR","PPIC","PPIC_3J6TR"
"1653","XP_003900100","PHAX",386.291774066449,-0.0601286517770469,0.0292788330021336,-2.05365602422287,0.0400089956315279,0.0718974281476081,FALSE,"3JFC3","PHAX","PHAX_3JFC3"
"1655","XP_003900102","MARCHF3",107.38451628407,-0.0372966140417375,0.048380267023603,-0.770905502103613,0.440762945620885,0.560532710303767,FALSE,"3J2WN","Mar-03","Mar-03_3J2WN"
"1657","XP_003900112","FBN2",4.23058182179987,-1.00360047380584,0.286253882990337,-3.50598029735623,0.000454928894164169,0.00108923549323467,TRUE,"3J6W7","FBN2","FBN2_3J6W7"
"1658","XP_003900114","ISOC1",94.6549699770663,-0.190742719730616,0.0557146531998577,-3.42356469574334,0.000618055379754256,0.00146118117929413,TRUE,"3J7MA","ISOC1","ISOC1_3J7MA"
"1659","XP_003900121","HINT1",1289.97483229953,-0.0910845242169123,0.0372385588621908,-2.44597339424412,0.0144461660473961,0.0282735663052837,TRUE,"3JGFJ","HINT1","HINT1_3JGFJ"
"1660","XP_003900125","LYRM7",56.2766630661554,-0.0240435064026932,0.0651379343555059,-0.369116807902904,0.712040661309259,0.79840655953438,FALSE,"3JPPI","LYRM7","LYRM7_3JPPI"
"1662","XP_003900137","MEIKIN",0.546606828284818,0.0522904041655935,1.21588940508959,0.043005888485179,0.965696839865808,NA,FALSE,"3J5FD","MEIKIN","MEIKIN_3J5FD"
"1663","XP_003900145","HSPA4",824.997032105822,0.0175053661711898,0.0285810091586379,0.612482438042227,0.540218613857446,0.653295896140117,FALSE,"3J4UV","HSPA4","HSPA4_3J4UV"
"1664","XP_003900149","C5H5orf15",786.653556426836,-0.626958253730239,0.0367080424736616,-17.0795883267294,2.10599441161393e-65,3.19543121538267e-64,TRUE,"3JAFQ","C5orf15","C5orf15_3JAFQ"
"1669","XP_003900176","TGFBI",471.475066559679,1.18651311469081,0.14358913225268,8.26325151546185,1.41757113535011e-16,7.0324265225397e-16,TRUE,"3J7UR","TGFBI","TGFBI_3J7UR"
"1670","XP_003900193","HNRNPA0",2339.09170585275,0.0397705731035626,0.0259043991514198,1.5352825931646,0.124714427991989,0.19736521606057,FALSE,"3JDH6","HNRNPA0","HNRNPA0_3JDH6"
"1674","XP_003900206","CDC23",270.8239299658,-0.0190617135287917,0.028701144020893,-0.664144729384852,0.50659768430784,0.622629358793765,FALSE,"3JAGM","CDC23","CDC23_3JAGM"
"1675","XP_003900209","KDM3B",1534.8524559824,0.315573656448895,0.02364168024384,13.3481907036248,1.21360850475301e-40,1.16440024357879e-39,TRUE,"3J464","KDM3B","KDM3B_3J464"
"1678","XP_003900214","EGR1",487.995774028667,1.36997158771557,0.147631665621766,9.27965949544624,1.70021035875764e-20,9.69945407249157e-20,TRUE,"3JB06","EGR1","EGR1_3JB06"
"1679","XP_003900215","HSPA9",1115.72356742276,-0.712758954263991,0.0334378793136242,-21.3159138346904,8.0814307938233e-101,2.03761403059486e-99,TRUE,"3JAJ8","HSPA9","HSPA9_3JAJ8"
"1682","XP_003900227","PROB1",12.0242862329162,0.290581156106749,0.113283332066849,2.56508306036829,0.0103151108988983,0.0206996487599296,TRUE,"3J9TY","PROB1","PROB1_3J9TY"
"1685","XP_003900246","IGIP",138.479208862653,0.375549361651326,0.0591360848064558,6.35059562837896,2.14482829181373e-10,8.08445708222835e-10,TRUE,"3JI87","IGIP","IGIP_3JI87"
"1688","XP_003900262","HARS1",427.900077550683,-0.340758182282152,0.0345800983104646,-9.85417043129202,6.575745694273e-23,4.05178729785067e-22,TRUE,"3JEBW","HARS","HARS_3JEBW"
"1690","XP_003900274","CD14",22649.5335600385,-1.29534433520848,0.0781150683179138,-16.5825155517585,9.32426735458226e-62,1.3309540690694e-60,TRUE,"3JCDA","CD14","CD14_3JCDA"
"1691","XP_003900275","NDUFA2",611.844505653783,-0.0723549147194734,0.0459748545126457,-1.57379322863483,0.115535260022709,0.18467678743209,FALSE,"3JHAD","NDUFA2","NDUFA2_3JHAD"
"1694","XP_003900311","TAF7",1266.31743571531,-0.132263099962543,0.0301647330318992,-4.38469320522992,1.16149356176358e-05,3.22701740654454e-05,TRUE,"3J5K3","TAF7","TAF7_3J5K3"
"1695","XP_003900312","SLC25A2",0.538816625965191,-1.06916054367038,0.998136755751871,-1.07115636961491,0.284099125768021,NA,FALSE,"3J229","SLC25A2","SLC25A2_3J229"
"1700","XP_003900336","SPRY4",95.8464881783126,-4.99331942885337,0.214601596954749,-23.2678577406218,9.38306381022843e-120,3.08271126723924e-118,TRUE,"3J9H6","SPRY4","SPRY4_3J9H6"
"1702","XP_003900352","PLAC8L1",3.43232383750925,-0.341895572908038,0.2326579022821,-1.4695205688457,0.141691647020123,0.220156938617938,FALSE,"3JDRU","PLAC8L1","PLAC8L1_3JDRU"
"1705","XP_003900384","SH3TC2",8.53720881867665,0.377874354514687,0.158267243059537,2.3875714722126,0.0169601046327247,0.0327742376812565,TRUE,"3J3ST","SH3TC2","SH3TC2_3J3ST"
"1709","XP_003900395","ARHGEF37",0.645734240985886,-0.0877035334461932,1.64826610615684,-0.0532095716332396,0.957564929360263,NA,FALSE,"3JASQ","ARHGEF37","ARHGEF37_3JASQ"
"1710","XP_003900397","PPARGC1B",80.7711666952779,1.1860230682316,0.100330832376315,11.8211225815722,3.03600231578422e-32,2.39229359881352e-31,TRUE,"3J8GC","PPARGC1B","PPARGC1B_3J8GC"
"1711","XP_003900399","PDE6A",51.0193044391535,-0.0214617955766316,0.0940981620929267,-0.228078796644689,0.819584983524947,0.8805151782308,FALSE,"3JEFE","PDE6A","PDE6A_3JEFE"
