"","PigProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"2152","XP_001928887","PXDC1",590.035488602764,-0.220873453198078,0.0801533810483632,-2.75563488787587,0.00585783454114767,0.0242574065792525,TRUE,"3J8WY","PXDC1","PXDC1_3J8WY"
"2155","XP_001928904","PEX19",1857.98336310893,-0.055716870737203,0.0458013411916896,-1.21648993866827,0.223798341477696,0.433347350351944,FALSE,"3JAK2","PEX19","PEX19_3JAK2"
"2157","XP_001928912","ACTR1A",2622.97708169145,0.0282459951886575,0.0445920484302322,0.633431209890494,0.526452089452822,0.737077121162232,FALSE,"3JA2X","ACTR1A","ACTR1A_3JA2X"
"2160","XP_001928923","MCCD1",3.04894940120455,0.258369509491811,0.63937734312772,0.40409550364721,0.686142491267604,NA,FALSE,"3JHEI","MCCD1","MCCD1_3JHEI"
"2164","XP_001928933","SUPV3L1",268.738251266413,0.0189733571928839,0.0948909794207046,0.199949007890038,0.841520461509237,0.928226744283731,FALSE,"3J2PP","SUPV3L1","SUPV3L1_3J2PP"
"2165","XP_001928934","APOBEC2",0.488389664302438,0.265457280085473,2.90590288362486,0.0913510501611597,0.927213655361085,NA,FALSE,"3J2JG","-","-_3J2JG"
"2166","XP_001928939","TRIM8",579.489143689002,-0.482323620585507,0.0901031369712154,-5.35301696254583,8.649973693955e-08,1.01080274789429e-06,TRUE,"3JDBI","TRIM8","TRIM8_3JDBI"
"2167","XP_001928954","DOLK",110.031198470531,-0.762347487326831,0.120937204181176,-6.30366389307925,2.9069051473604e-10,4.66993490763801e-09,TRUE,"3JAV7","DOLK","DOLK_3JAV7"
"2170","XP_001928993","TMC3",1.0674971224806,1.24668230925277,1.85356916743794,0.672584725271389,0.501211522037967,NA,FALSE,"3J8D6","TMC3","TMC3_3J8D6"
"2172","XP_001928995","PEA15",4359.4237794658,0.595616771356695,0.0533945043141663,11.1550201468706,6.76774884884625e-29,6.14173208032797e-27,TRUE,"3JGI9","PEA15","PEA15_3JGI9"
"2173","XP_001928999","SPATA25",1.06413722268042,0.647392798323897,1.19374138723137,0.54232248730639,0.587596366949741,NA,FALSE,"3J8IW","SPATA25","SPATA25_3J8IW"
"2178","XP_001929028","GLRX5",186.109497456309,-0.443777019253657,0.115601177384048,-3.83886245188793,0.000123605647261326,0.000814222373716403,TRUE,"3JEUC","GLRX5","GLRX5_3JEUC"
"2182","XP_001929056","NKAPL",12.7025302092897,-0.14112921168614,0.327231311182631,-0.431282725287173,0.666262809467306,0.829608761645027,FALSE,"3JEAT","NKAPL","NKAPL_3JEAT"
"2183","XP_001929064","RAB8B",6352.28498263307,0.219222348269163,0.0678208397314682,3.23237443147502,0.0012276607763355,0.00630307568614503,TRUE,"3JDJC","RAB8B","RAB8B_3JDJC"
"2185","XP_001929069","PI4K2A",1543.70976141435,-0.193185278706898,0.0551823743902038,-3.50085114752135,0.000463774805387601,0.00266139455864691,TRUE,"3J86J","PI4K2A","PI4K2A_3J86J"
"2187","XP_001929108","TACR2",2.75670105089909,-0.229420019423151,0.662832902537946,-0.346120445356162,0.729252198796188,NA,FALSE,"3J822","TACR2","TACR2_3J822"
"2190","XP_001929124","C14H12orf43",211.102599793542,-0.0650305460477307,0.0923567780761338,-0.704123155900081,0.48135608077087,0.702035911611541,FALSE,"3JDX0","C12orf43","C12orf43_3JDX0"
"2199","XP_001929181","CPB2",38.8905447184309,0.186878414698027,0.186796113389962,1.00044059432807,0.317097332977518,0.5460231729844,FALSE,"3JB8A","CPB2","CPB2_3JB8A"
"2201","XP_001929189","BBOF1",3.10916088622953,0.53816846719813,0.657561417320482,0.81843072452628,0.413111283773057,NA,FALSE,"3JE42","CCDC176","CCDC176_3JE42"
"2204","XP_001929200","BTBD1",1142.378502638,0.0477033036893704,0.0492626760645764,0.968345763978353,0.332871716375536,0.56469368132475,FALSE,"3J1NX","BTBD1","BTBD1_3J1NX"
"2205","XP_001929215","SUPT16H",3583.32037785418,0.0535492191353048,0.0461615101145475,1.16004045366854,0.246032336070199,0.462235181774436,FALSE,"3JBMA","SUPT16H","SUPT16H_3JBMA"
"2208","XP_001929229","MMAB",147.01538526513,-0.131192534253639,0.117024522726771,-1.12106874009602,0.262258603555569,0.48184299324376,FALSE,"3JCJ8","MMAB","MMAB_3JCJ8"
"2210","XP_001929240","LRRC8C",2302.26469688446,-0.0626580070097078,0.0508411153807543,-1.23242785962612,0.217789299268895,0.425381022876545,FALSE,"3JBJC","LRRC8C","LRRC8C_3JBJC"
"2213","XP_001929261","SNX33",59.6004662325667,-1.17682158159869,0.212969227728871,-5.52578226511152,3.28020736254176e-08,4.05827540335931e-07,TRUE,"3JBIX","-","-_3JBIX"
"2215","XP_001929274","DEF6",1835.06020526053,-0.235858992592519,0.066545857235232,-3.54430767581496,0.000393645580704609,0.00230315063525423,TRUE,"3J4F9","-","-_3J4F9"
"2219","XP_001929317","CCDC6",906.006612302393,0.0748456585452434,0.0616431629755656,1.21417615405152,0.224680464363026,0.434414483510606,FALSE,"3J9RC","CCDC6","CCDC6_3J9RC"
"2225","XP_001929355","INA",1.3284028404128,-0.660787764370103,0.985522009344751,-0.670495187428076,0.502542173315733,NA,FALSE,"3J85Y","INA","INA_3J85Y"
"2233","XP_001929396","VPS18",539.78403652783,-0.369231630020743,0.0677353786464568,-5.45108977611151,5.00620883812369e-08,6.02758849592295e-07,TRUE,"3JAHB","VPS18","VPS18_3JAHB"
"2234","XP_001929397","FAM160B1",1890.12852797492,0.00506509444482454,0.0611947990255449,0.0827700151888757,0.934034411705959,0.972293843136238,FALSE,"3J42S","FAM160B1","FAM160B1_3J42S"
"2242","XP_001929430","LOC100152738",301.441396970546,0.740964146224463,0.102964393502332,7.19631438617351,6.18619026242055e-13,1.34620653146884e-11,TRUE,"3JCJU","DNMBP","DNMBP_3JCJU"
"2243","XP_001929437","ZFYVE19",239.043901544651,-0.0271452584546767,0.0970435323207262,-0.279722489541729,0.779690422673596,0.894992657762543,FALSE,"3J30S","ZFYVE19","ZFYVE19_3J30S"
"2247","XP_001929445","ATP5B",7437.3220103802,-0.0315413540680441,0.0375663793952479,-0.83961655543611,0.401123413763776,0.632726198430454,FALSE,"3J5C0","ATP5B","ATP5B_3J5C0"
"2248","XP_001929465","SLK",2498.14959180619,-0.0117750742701274,0.0696341711104805,-0.169099079982517,0.865718708576924,0.94076604375993,FALSE,"3J40M","SLK","SLK_3J40M"
"2250","XP_001929476","GTF3C4",982.647887777274,-0.0560449129955406,0.0555990719861528,-1.00801885703234,0.31344540962258,0.542087393164809,FALSE,"3JAAQ","GTF3C4","GTF3C4_3JAAQ"
"2254","XP_001929505","VPREB3",229.997913013393,-0.110132514000741,0.0893265014750643,-1.23292093815501,0.21760526278593,0.425216285464524,FALSE,"3JH7N","VPREB3","VPREB3_3JH7N"
"2256","XP_001929530","ETV3L",4.49560734488449,2.02973034053069,0.644743695200826,3.14811971895044,0.00164324378204363,0.00812855383167478,TRUE,"3J4N1","ETV3L","ETV3L_3J4N1"
"2263","XP_001929560","NTRK1",10.3259837430912,0.160752812790951,0.401749864144667,0.400131592161697,0.689059596402744,0.843216411904925,FALSE,"3J2M5","NTRK1","NTRK1_3J2M5"
"2269","XP_001929577","SDF2L1",141.997506729542,-0.467892735329435,0.134425437001065,-3.48068599044783,0.000500131452368015,0.00284804496290077,TRUE,"3J6W6","SDF2L1","SDF2L1_3J6W6"
"2273","XP_001929604","PI4KA",3847.2918740877,-0.0661808528564101,0.0506071408924253,-1.3077374396054,0.190962379901038,0.387540454371302,FALSE,"3JB48","PI4KA","PI4KA_3JB48"
"2277","XP_001929632","CDC5L",2258.19345312874,0.0567353358384581,0.0552774842702398,1.026373334233,0.304715642276764,0.532386438595378,FALSE,"3J4HN","CDC5L","CDC5L_3J4HN"
"2280","XP_001929651","C14H22orf39",757.438772125969,-0.277414518767845,0.0539514156383591,-5.14193215294623,2.71927323477067e-07,2.93444153437207e-06,TRUE,"3JHCP","C22orf39","C22orf39_3JHCP"
"2288","XP_001929699","C4H1orf56",14.1580930301948,0.0460187872041187,0.310534516922012,0.148192180567405,0.882191102686537,0.948456890978323,FALSE,"3JCMB","C1orf56","C1orf56_3JCMB"
"2292","XP_003121200","SF3B5",575.654657392692,-0.130138826540366,0.0717862145065873,-1.81286654317765,0.0698524075650695,0.185400112860555,FALSE,"3JHG1","SF3B5","SF3B5_3JHG1"
"2297","XP_003121286","ASF1A",202.294861879478,-0.24621006864197,0.0977940926658666,-2.51763743525079,0.0118144866885177,0.0432268834211453,TRUE,"3JFFF","ASF1A","ASF1A_3JFFF"
"2301","XP_003121311","B3GAT2",4.26250222074128,-0.636250829100579,0.571804148118129,-1.11270761360258,0.265834024565923,0.486578081012682,FALSE,"3JAED","B3GAT2","B3GAT2_3JAED"
"2305","XP_003121330","C1H6orf163",9.7032238729367,0.742033297071422,0.386871932374052,1.91803342392381,0.0551067731692931,0.153844407522137,FALSE,"3JDG4","C6orf163","C6orf163_3JDG4"
"2307","XP_003121344","GABRR2",3.70610334463266,0.197042929162381,0.636751720046362,0.30945017180014,0.756979110314716,NA,FALSE,"3J4A4","GABRR2","GABRR2_3J4A4"
"2308","XP_003121347","LYRM2",129.821500510256,-0.135467719345654,0.107611577631433,-1.25885822257553,0.208081546018323,0.41121285059841,FALSE,"3JHAS","LYRM2","LYRM2_3JHAS"
"2311","XP_003121393","AMD1",2493.4570298128,0.0393672596220906,0.0568457455923102,0.692527808579153,0.48860592847404,0.708471845070293,FALSE,"3JB9T","AMD1","AMD1_3JB9T"
"2313","XP_003121417","MFSD4B",331.568208484368,-0.16343125473845,0.104192134398871,-1.56855654873907,0.116751303758474,0.273332000966486,FALSE,"3J2M1","KIAA1919","KIAA1919_3J2M1"
"2318","XP_003121465","SIGLEC15",31.5320045506461,0.479478745901978,0.242345799125064,1.97849002389574,0.0478734529111027,0.136492142399118,FALSE,"3J61M","SIGLEC15","SIGLEC15_3J61M"
"2320","XP_003121492","ELAC1",615.879405627042,0.0995026959136163,0.0780757195252552,1.27443841079723,0.202508086818017,0.403384759976905,FALSE,"3J5ZW","ELAC1","ELAC1_3J5ZW"
"2325","XP_003121579","TERB2",0.626322256578515,-0.0838935328290926,1.5937486402673,-0.0526391243320666,0.958019443458569,NA,FALSE,"3JDJ3","C15orf43","C15orf43_3JDJ3"
"2326","XP_003121581","EIF3J",1100.23658226825,0.278715124026606,0.0538148786613548,5.17914619450318,2.22903736846465e-07,2.43156052067618e-06,TRUE,"3JE5B","EIF3J","EIF3J_3JE5B"
"2330","XP_003121642","CHST14",147.242305990708,-0.801617134509338,0.111291385958209,-7.20286774764717,5.89591542956143e-13,1.28796687764081e-11,TRUE,"3JDH2","CHST14","CHST14_3JDH2"
"2334","XP_003121694","ASB7",372.193632546408,-0.109449322358502,0.0792830625071593,-1.38048807522563,0.167436418744004,0.353063000888821,FALSE,"3J6KV","ASB7","ASB7_3J6KV"
"2337","XP_003121747","VPS4B",2843.69951884026,0.0663957315062606,0.0527230800387706,1.25932952812005,0.20791133200325,0.411050922249761,FALSE,"3J2Y3","VPS4B","VPS4B_3J2Y3"
"2340","XP_003121777","HACD3",413.671700408691,-0.112653374381251,0.0859320218305543,-1.3109591975316,0.189871549112708,0.386056310262413,FALSE,"3J5PB","PTPLAD1","PTPLAD1_3J5PB"
"2344","XP_003121799","FEM1B",1232.7999585785,-0.0195797941920574,0.0545251880101644,-0.359096316887664,0.719523036809689,0.862519125697537,FALSE,"3J51X","FEM1B","FEM1B_3J51X"
"2354","XP_003121868","DLGAP5",87.1460321553316,-0.205162913159449,0.140429126841691,-1.46097122280575,0.144023338977875,0.316933082200636,FALSE,"3JB20","DLGAP5","DLGAP5_3JB20"
"2358","XP_003121908","MRPL46",221.070059404982,0.133290249243426,0.0806505891502225,1.65268785569756,0.098394407259471,0.240743866664826,FALSE,"3JA56","MRPL46","MRPL46_3JA56"
"2359","XP_003121927","MTAP",771.664599338324,-0.138453943170214,0.0551080882450253,-2.51240693661174,0.0119910727423233,0.0437229519249365,TRUE,"3J1QQ","MTAP","MTAP_3J1QQ"
"2363","XP_003121964","MLANA",13.6791273996589,0.473678144474207,0.317052681705113,1.4940045355452,0.135174433814647,0.303331244671325,FALSE,"3JH1J","MLANA","MLANA_3JH1J"
"2364","XP_003121966","CDC37L1",573.053449708043,0.18580013223013,0.0604657733393222,3.07281494916894,0.00212049938080227,0.0101452159102264,TRUE,"3J1RH","CDC37L1","CDC37L1_3J1RH"
"2367","XP_003122008","C1H9orf40",185.380502735604,-0.256248871285621,0.0933466147525858,-2.7451329859664,0.00604863812990664,0.0248904522755275,TRUE,"3J1UM","C9orf40","C9orf40_3J1UM"
"2372","XP_003122032","TESK1",520.778333496069,-0.0933760905368268,0.0772843142184521,-1.20821529544649,0.226964459879686,0.437195512025214,FALSE,"3J6KK","TESK1","TESK1_3J6KK"
"2375","XP_003122069","TOMM5",527.97244333594,-0.0346212919292039,0.0600745957221428,-0.576305033983656,0.564409020890244,0.763388481481564,FALSE,"3JI7V","TOMM5","TOMM5_3JI7V"
"2381","XP_003122129","SNX30",407.468970189192,-0.70664976477088,0.0909153730950291,-7.77261029366569,7.68850075688458e-15,2.06572458918438e-13,TRUE,"3JE9C","SNX30","SNX30_3JE9C"
"2386","XP_003122255","SPOUT1",179.46397859085,-0.16969095784549,0.112079003575138,-1.51402985780231,0.130018266907183,0.294900512058421,FALSE,"3JC9D","C9orf114","C9orf114_3JC9D"
"2387","XP_003122256","ENDOG",18.4657437649714,-0.852144939013241,0.288540225428474,-2.95329685054425,0.00314399468009847,0.0142318103574317,TRUE,"3J5K9","ENDOG","ENDOG_3J5K9"
"2388","XP_003122262","DOLPP1",232.820969922862,-0.337243578145268,0.095970436658408,-3.51403609161053,0.000441352841750933,0.00254561218157967,TRUE,"3JAP9","DOLPP1","DOLPP1_3JAP9"
"2389","XP_003122268","C1H9orf78",792.325766346406,0.143403604654936,0.0594070641457935,2.4139150236915,0.0157821426294264,0.0548277612300232,FALSE,"3JEN1","C9orf78","C9orf78_3JEN1"
"2391","XP_003122286","EXOSC2",572.453138992163,0.0253230210127602,0.0627153453455828,0.403777111857103,0.686376628882949,0.841730580277089,FALSE,"3JEU4","EXOSC2","EXOSC2_3JEU4"
"2395","XP_003122310","DDX31",289.064760747765,0.0509364518650346,0.0788248816340417,0.646197632132402,0.518151372827099,0.731660647614891,FALSE,"3JBZ9","DDX31","DDX31_3JBZ9"
"2397","XP_003122339","HDHD2",177.266636782661,-0.264025392854976,0.092998698156487,-2.83902246040806,0.0045251971585904,0.0194862162349094,TRUE,"3JCWQ","-","-_3JCWQ"
"2400","XP_003122382","CCDC183",4.55999371274253,-0.158709685816631,0.526791720582879,-0.301275968500461,0.763204064465125,0.887402869973269,FALSE,"3JBG0","CCDC183","CCDC183_3JBG0"
"2402","XP_003122394","CYSRT1",1.45896740233579,0.226462343517743,1.14587576006793,0.197632545699647,0.843332569222049,NA,FALSE,"3JH27","CYSRT1","CYSRT1_3JH27"
"2403","XP_003122397","TMEM203",389.159485039875,-0.27581570705149,0.0839045249838251,-3.2872566420543,0.00101168588113076,0.00530435550644494,TRUE,"3JGMZ","TMEM203","TMEM203_3JGMZ"
"2404","XP_003122432","POLR2L",187.387397594994,-0.312598331933113,0.124795373425961,-2.50488718733289,0.0122490455425647,0.0444820568337626,TRUE,"3JI04","POLR2L","POLR2L_3JI04"
"2405","XP_003122439","SCT",0.750302842618367,0.539930572475449,1.54549505168906,0.349357684377807,0.726820797277908,NA,FALSE,"3JHZU","SCT","SCT_3JHZU"
"2408","XP_003122484","UNC93B1",1022.48684684428,-0.0593133379306553,0.123866326629572,-0.478849575543114,0.632045645384216,0.808830689761485,FALSE,"3JEQB","-","-_3JEQB"
"2410","XP_003122486","NDUFV1",587.089893580229,-0.232397563594163,0.0952389226379778,-2.44015321842261,0.0146810337178069,0.051500059057752,FALSE,"3J83S","NDUFV1","NDUFV1_3J83S"
"2418","XP_003122543","CTSF",906.264263264324,-0.248490921315681,0.0777415498376828,-3.19637210519352,0.00139167508074609,0.00704550995626381,TRUE,"3J56X","-","-_3J56X"
"2423","XP_003122565","SART1",1210.69236414434,-0.119451239796529,0.0926471096800486,-1.28931426149231,0.197288854911668,0.396319928605671,FALSE,"3J4IY","SART1","SART1_3J4IY"
"2424","XP_003122566","DRAP1",723.115395137568,0.0713787697693758,0.0811610080862435,0.879471207325655,0.37914583796918,0.611341758018352,FALSE,"3J7K9","DRAP1","DRAP1_3J7K9"
"2425","XP_003122567","FOSL1",54.0189537114119,3.43696399774452,0.297815127408685,11.5405957637204,8.2352852358756e-31,8.83661644083481e-29,TRUE,"3J9E8","FOSL1","FOSL1_3J9E8"
"2431","XP_003122582","KCNK7",49.9354225395464,0.65185788002365,0.17987312049456,3.62398716512712,0.000290096007080687,0.0017638374828238,TRUE,"3JASD","-","-_3JASD"
"2433","XP_003122586","CDC42EP2",186.115400483071,3.16249556091926,0.391560239951061,8.07665140187503,6.65694969490253e-16,1.9960319638793e-14,TRUE,"3JEH2","CDC42EP2","CDC42EP2_3JEH2"
"2436","XP_003122590","TM7SF2",50.0302532463803,-0.137986210405452,0.181505371901862,-0.760232102001146,0.447115859345288,0.674051751903327,FALSE,"3JCH2","TM7SF2","TM7SF2_3JCH2"
"2437","XP_003122591","ZNHIT2",30.5316532440773,-0.465305436920406,0.226221019180486,-2.05686208384187,0.039699494091597,0.117374602163486,FALSE,"3J61R","ZNHIT2","ZNHIT2_3J61R"
"2438","XP_003122594","NAALADL1",97.1093914502054,-0.25525403649539,0.12823617437837,-1.99049946501247,0.0465359428674797,0.133449403780966,FALSE,"3JCFH","NAALADL1","NAALADL1_3JCFH"
"2439","XP_003122595","SNX15",77.1197039111026,-0.623413094618972,0.138380727465139,-4.50505721453172,6.63550619471777e-06,5.67176208357114e-05,TRUE,"3J59N","SNX15","SNX15_3J59N"
"2444","XP_003122613","VPS51",434.552802143456,-0.308284103189821,0.0890242618503645,-3.46292231782834,0.000534342639982391,0.00301768281388268,TRUE,"3J8W2","VPS51","VPS51_3J8W2"
"2446","XP_003122615","SAC3D1",44.7283161241307,-0.528210286595878,0.173284099096755,-3.04823286931217,0.00230191470098208,0.0108488858324462,TRUE,"3JD9F","SAC3D1","SAC3D1_3JD9F"
"2447","XP_003122620","TRMT112",672.005678862954,-0.163773998091293,0.0763976431287544,-2.14370484983786,0.0320565433648254,0.0990252917521791,FALSE,"3JGR2","TRMT112","TRMT112_3JGR2"
"2451","XP_003122631","LOC100522725",856.123555858731,-0.182268378221409,0.0797290528011237,-2.28609737376487,0.0222485626047834,0.0729405700615314,FALSE,"3JHTI","COX8A","COX8A_3JHTI"
"2454","XP_003122636","PYGM",42.7847399295544,0.0113925705663166,0.175725482502174,0.0648316362777702,0.948308052320931,0.977692732677692,FALSE,"3JD7H","PYGM","PYGM_3JD7H"
"2459","XP_003122670","MTA2",4592.90130755705,0.0687614996748113,0.0448283946736533,1.53388271374402,0.125058509365941,0.287240606932191,FALSE,"3J82U","MTA2","MTA2_3J82U"
"2463","XP_003122698","VWCE",26.9770236899958,0.419790496415847,0.240534810478796,1.7452380201445,0.0809434456527935,0.207634359687612,FALSE,"3J2RN","VWCE","VWCE_3J2RN"
"2464","XP_003122699","DDB1",2670.57539540629,-0.069843546640062,0.0459050153946959,-1.52147964747512,0.128139514924485,0.292271158305701,FALSE,"3JFZF","DDB1","DDB1_3JFZF"
"2465","XP_003122716","CCDC86",299.819964751698,-0.506257446300574,0.0877320594749212,-5.77049540761426,7.90388194623413e-09,1.06347105587303e-07,TRUE,"3J252","CCDC86","CCDC86_3J252"
"2466","XP_003122718","TMEM109",740.36202191105,-0.33189987311314,0.0845928150480979,-3.92349956582516,8.72719227556961e-05,0.000596055353937122,TRUE,"3J419","TMEM109","TMEM109_3J419"
"2467","XP_003122726","SLC15A3",2082.81561315368,-0.388934286084845,0.0728786445595347,-5.33673874473782,9.46332407349914e-08,1.09982133527227e-06,TRUE,"3J3GT","SLC15A3","SLC15A3_3J3GT"
"2468","XP_003122755","CNTF",61.3900019527439,0.128342859831284,0.145043345992505,0.884858653480844,0.376232870361773,0.608254430137611,FALSE,"3JEMN","CNTF","CNTF_3JEMN"
"2469","XP_003122763","MED19",482.932163382699,0.0335197832415494,0.0638521479059648,0.524959368491629,0.599611436903273,0.787239526700298,FALSE,"3J7W2","MED19","MED19_3J7W2"
"2474","XP_003122851","KBTBD4",411.816966681455,-0.0457145147925103,0.068121741652131,-0.671070845868196,0.502175398451465,0.719594062919854,FALSE,"3J9J5","KBTBD4","KBTBD4_3J9J5"
"2477","XP_003122857","PSMC3",1883.03321361368,0.081677107861284,0.0573369032350595,1.42451202023309,0.154298308003858,0.333436786935253,FALSE,"3JEC4","PSMC3","PSMC3_3JEC4"
"2478","XP_003122872","ZNF408",309.388488692935,0.037737722429552,0.0886635831089401,0.425628212917856,0.670378778898132,0.831668837062612,FALSE,"3J3IA","ZNF408","ZNF408_3J3IA"
"2484","XP_003122881","C2H11orf94",1.0703768493025,0.607521450149121,1.40641110135081,0.43196576702617,0.665766293890819,NA,FALSE,"3JHBI","C11orf94","C11orf94_3JHBI"
"2488","XP_003122917","PDHX",372.788934043236,0.848588500801436,0.0877204493530827,9.67378196372194,3.89704383221584e-22,2.03949278593357e-20,TRUE,"3JCZM","PDHX","PDHX_3JCZM"
"2490","XP_003122923","NAT10",660.334372473664,-0.0160230745537048,0.0608295635229175,-0.263409329703116,0.792235100390748,0.901406112933313,FALSE,"3J539","NAT10","NAT10_3J539"
"2491","XP_003122929","ABTB2",441.492115827486,0.566250527556256,0.104313696585324,5.42834302773548,5.68796401846379e-08,6.78617860972103e-07,TRUE,"3JAF2","ABTB2","ABTB2_3JAF2"
"2493","XP_003122951","KIF18A",49.363931077002,-0.0333716760595067,0.175531628710726,-0.190117737211354,0.849216871277671,0.932387570010828,FALSE,"3JEF7","KIF18A","KIF18A_3JEF7"
"2494","XP_003122952","LIN7C",968.637512199646,0.0882667273232101,0.0602233593044875,1.46565599034315,0.142742029440017,0.315048093696782,FALSE,"3J355","LIN7C","LIN7C_3J355"
"2495","XP_003122955","CCDC34",48.8948822597464,-0.148825339334538,0.170253419080587,-0.874140091507317,0.382041966521575,0.613887969212591,FALSE,"3JE7E","CCDC34","CCDC34_3JE7E"
"2498","XP_003122977","IGSF22",2.21008463319058,0.218951531468171,0.809223582293797,0.270569884836449,0.786721860520404,NA,FALSE,"3J8Q3","IGSF22","IGSF22_3J8Q3"
