"","MacProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"1389","NP_001248509","GSTM3",11.1109516465516,0.0754443717115449,0.205274938542463,0.367528409689129,0.713224904461147,0.815238550439429,FALSE,"3J7KN","GSTM3","GSTM3_3J7KN"
"1390","NP_001248515","LPCAT3",182.024672550283,0.0280065671614099,0.0594468996417047,0.471119054655662,0.637555718621669,0.758327581153967,FALSE,"3J6S9","LPCAT3","LPCAT3_3J6S9"
"1394","NP_001248527","UMPS",69.335477848277,0.0757418583321662,0.137820593540516,0.549568510673261,0.58261536191419,0.713879041532382,FALSE,"3JC3A","UMPS","UMPS_3JC3A"
"1395","NP_001248532","FAM102B",107.986895913856,0.275641021808155,0.0881741615109516,3.12609745400209,0.00177142838327387,0.00793337320391261,TRUE,"3J7M6","FAM102B","FAM102B_3J7M6"
"1398","NP_001248555","ADO",223.95785922371,0.135761346473024,0.077849042913879,1.74390514502807,0.0811756313394219,0.172652622530842,FALSE,"3JB5B","ADO","ADO_3JB5B"
"1402","NP_001248578","TSTA3",196.321187316431,0.0898759300591021,0.0789706307649084,1.13809310104991,0.255081608588392,0.406699185976325,FALSE,"3JBCC","TSTA3","TSTA3_3JBCC"
"1403","NP_001248579","MARCH5",134.277254296659,0.0468641742672092,0.0674340052950706,0.694963528595786,0.487078158100539,0.6347979257575,FALSE,"3J6T1","Mar-05","Mar-05_3J6T1"
"1404","NP_001248583","RGS10",191.398528666116,0.176461847963875,0.102926500030159,1.7144452391966,0.0864469860922159,0.181004155110641,FALSE,"3J2KQ","RGS10","RGS10_3J2KQ"
"1407","NP_001248592","REEP3",313.676909553771,0.372888817216396,0.0895109485981873,4.16584588875586,3.10200209422084e-05,0.000247619789115027,TRUE,"3JCV3","REEP3","REEP3_3JCV3"
"1408","NP_001248594","CTNNBL1",314.923637065399,0.149928411158231,0.0674063287043497,2.22424828706857,0.0261317438854677,0.0717033211952247,FALSE,"3JANS","CTNNBL1","CTNNBL1_3JANS"
"1409","NP_001248595","TUSC2",349.096931746371,0.489470759200473,0.0995197640698327,4.9183271662201,8.72869374651586e-07,1.06640773716964e-05,TRUE,"3JH4I","TUSC2","TUSC2_3JH4I"
"1414","NP_001248610","ERRFI1",91.8174609832161,-0.166388952834304,0.145814127418591,-1.14110310009022,0.25382702137528,0.405178814064587,FALSE,"3J8EV","ERRFI1","ERRFI1_3J8EV"
"1415","NP_001248611","RND3",4.84153154152108,-2.31054838755627,0.48355449528564,-4.77825852118572,1.7681994887154e-06,2.0095890442461e-05,TRUE,"3JAFH","RND3","RND3_3JAFH"
"1416","NP_001248619","GFM1",190.658315886435,0.164388418755898,0.0787526778723158,2.08740100269894,0.0368519014177086,0.0938365749653586,FALSE,"3J462","GFM1","GFM1_3J462"
"1417","NP_001248621","CAND1",994.726208754154,-0.287574412817573,0.0499950280724187,-5.75206023288988,8.81623747439366e-09,1.68180076604089e-07,TRUE,"3JCFR","CAND1","CAND1_3JCFR"
"1418","NP_001248622","STX10",238.219066368114,0.202351069076271,0.062423899414883,3.24156406397174,0.00118875711892446,0.00566672467248255,TRUE,"3J47E","STX10","STX10_3J47E"
"1421","NP_001248630","WDR6",896.421156230912,-0.0616209170220557,0.0713367875072221,-0.86380280322852,0.387696227679054,0.54598925361432,FALSE,"3J70H","WDR6","WDR6_3J70H"
"1423","NP_001248641","IMP3",193.258825195685,0.478097258263057,0.119900915001432,3.98743627817476,6.67911355672577e-05,0.000485153688604394,TRUE,"3J3S4","IMP3","IMP3_3J3S4"
"1424","NP_001248645","TSPAN7",8.95308340045242,-0.833085311391979,0.228065601848818,-3.65283192484337,0.000259364006904363,0.00155380323134889,TRUE,"3JA1G","TSPAN7","TSPAN7_3JA1G"
"1426","NP_001248649","METTL14",63.2856672969273,0.426634958546397,0.116163769896793,3.67270241767676,0.000239998909219822,0.00145396807534945,TRUE,"3J4JB","METTL14","METTL14_3J4JB"
"1427","NP_001248655","SAMM50",254.125978568122,0.283424065753015,0.0724218088732917,3.91351818136564,9.09610481963936e-05,0.00063584164070293,TRUE,"3J2GV","SAMM50","SAMM50_3J2GV"
"1430","NP_001248666","MTAP",56.102991187222,0.143800286679298,0.101578962559027,1.41565027892204,0.156877922634227,0.284880254618326,FALSE,"3J1QQ","MTAP","MTAP_3J1QQ"
"1432","NP_001248681","CRTAP",82.9274630902622,0.612633013398728,0.112421907903143,5.44940950412033,5.05373298219627e-08,8.34040208716943e-07,TRUE,"3J60R","CRTAP","CRTAP_3J60R"
"1433","NP_001248690","NSA2",1426.02147183455,0.190108170387564,0.084213099992893,2.25746552975259,0.0239790010439099,0.0669565338367287,FALSE,"3J29H","NSA2","NSA2_3J29H"
"1436","NP_001248696","ZMAT2",673.134328214476,0.138554599342951,0.0826388809444916,1.67662724566682,0.0936153955265623,0.191963703080603,FALSE,"3JEQY","ZMAT2","ZMAT2_3JEQY"
"1438","NP_001248700","RNF139",372.808505075446,0.137954072547783,0.0500998311478272,2.75358358276156,0.00589467163392478,0.0215102580447032,TRUE,"3J67N","RNF139","RNF139_3J67N"
"1439","NP_001248701","ACADSB",187.429436791816,0.00791381918263279,0.0883876795773311,0.0895353200861996,0.928656484921747,0.958795528080521,FALSE,"3J1K7","ACADSB","ACADSB_3J1K7"
"1443","NP_001248714","SLC12A2",447.040512242189,-0.111763500071705,0.0734207995977432,-1.52223212882499,0.127950927400314,0.243606711759243,FALSE,"3J3PY","SLC12A2","SLC12A2_3J3PY"
"1445","NP_001248718","RAB11A",907.117612807066,0.110735088439578,0.0826959060692131,1.33906373003396,0.180549926740978,0.316808193923778,FALSE,"3J27Y","RAB11A","RAB11A_3J27Y"
"1446","NP_001248719","SAP30L",205.072861503558,0.384261009155662,0.0672922548122918,5.71033041213342,1.12757046424692e-08,2.10437479102998e-07,TRUE,"3J7P2","SAP30L","SAP30L_3J7P2"
"1447","NP_001248721","LHX2",5.35019798092733,-0.470640501450214,0.238013093570084,-1.97737231339179,0.0479995611559413,0.115401490133457,FALSE,"3J1ME","LHX2","LHX2_3J1ME"
"1450","NP_001248737","PSMG4",31.4055733620649,0.207952477731879,0.13026191939766,1.59641803754669,0.110395491642725,0.217679792407527,FALSE,"3JGZE","PSMG4","PSMG4_3JGZE"
"1452","NP_001248739","POLE4",273.894797617852,0.206746841885646,0.074302760635302,2.78249206513894,0.0053943184357852,0.0199720536619402,TRUE,"3JGX2","POLE4","POLE4_3JGX2"
"1453","NP_001248740","NUFIP2",3245.1202884857,-0.0348795490719112,0.0643985009831893,-0.541620511959062,0.588079958364249,0.718567914631273,FALSE,"3J4I5","NUFIP2","NUFIP2_3J4I5"
"1454","NP_001252552","TUSC1",2.10194714516193,1.27254558674543,0.389373558121694,3.2681869639122,0.00108238838493969,0.00523851654976316,TRUE,"3J6AR","TUSC1","TUSC1_3J6AR"
"1455","NP_001252558","NOG",54.6137786641826,-0.157592476945402,0.159348811279529,-0.988978051859786,0.322673880232625,0.479932828630529,FALSE,"3JCMR","NOG","NOG_3JCMR"
"1456","NP_001252559","ACVR1B",57.6776011991848,0.208725558969378,0.100145212492265,2.08422902877659,0.0371393394432314,0.0943465385219243,FALSE,"3J8JN","ACVR1B","ACVR1B_3J8JN"
"1457","NP_001252564","GLRX5",758.336452931947,-0.192321212719113,0.114023290770014,-1.6866835838568,0.0916642103237302,0.189133176637496,FALSE,"3JEUC","GLRX5","GLRX5_3JEUC"
"1461","NP_001252574","CAVIN2",495.686289249466,0.0593448565637923,0.209479541274828,0.28329667041773,0.776949429409805,0.859724557728964,FALSE,"3JA0V","SDPR","SDPR_3JA0V"
"1465","NP_001252587","NAP1L3",5.92281915976845,-0.000424873347177711,0.210317528743496,-0.00202015186140708,0.998388153115634,0.999130414648549,FALSE,"3JEFC","NAP1L3","NAP1L3_3JEFC"
"1468","NP_001252590","UCN",10.2481025848791,0.430871221254396,0.148902891521581,2.89363904791566,0.00380805640864228,0.0149824828047002,TRUE,"3JH74","UCN","UCN_3JH74"
"1470","NP_001252598","RBM15B",358.285899368038,0.177838426782532,0.0785298967891261,2.26459519309029,0.0235375321756276,0.0659804543103595,FALSE,"3J4G5","RBM15B","RBM15B_3J4G5"
"1472","NP_001252606","RPP25",11.2400106159608,0.448316276932028,0.174387186078957,2.57080974246035,0.0101461050147177,0.0335251094970813,TRUE,"3JB2W","RPP25","RPP25_3JB2W"
"1474","NP_001252609","GRM2",3.93321347456855,0.293528721837678,0.372619398142859,0.787744071566404,0.430846421158815,0.586433632844429,FALSE,"3J8D8","GRM2","GRM2_3J8D8"
"1476","NP_001252616","MAP1B",14.1810397654257,-0.608425407409162,0.168241587894949,-3.61637936863188,0.000298752444491825,0.00175531997012774,TRUE,"3J5JS","MAP1B","MAP1B_3J5JS"
"1479","NP_001252633","PSMB4",872.23819354192,0.0146401216099159,0.0660415877773135,0.221680339656296,0.824562736022357,0.891183200969213,FALSE,"3JCJQ","PSMB4","PSMB4_3JCJQ"
"1483","NP_001252646","RHOU",70.4725408681889,-0.0748539564118895,0.118823427685297,-0.629959578427075,0.528721031027061,0.669906156326027,FALSE,"3J946","RHOU","RHOU_3J946"
"1488","NP_001252664","RPL35",9193.8157912189,-0.0112656593697804,0.0694795480350438,-0.162143532714091,0.871192825595792,0.922248316357895,FALSE,"3JGYG","RPL35","RPL35_3JGYG"
"1491","NP_001252677","TRMT112",855.145805625396,-0.0453891931137509,0.0751969664638124,-0.603604044793402,0.546106923010807,0.683967480860884,FALSE,"3JGR2","TRMT112","TRMT112_3JGR2"
"1492","NP_001252679","EDEM1",893.495563074597,0.0807924674681682,0.0569031260689793,1.41982476270688,0.155658703929003,0.283185894840349,FALSE,"3J3RJ","EDEM1","EDEM1_3J3RJ"
"1493","NP_001252681","SIX5",96.5035239941425,-0.620517235566038,0.124168576245136,-4.99737739072567,5.81152656600009e-07,7.48134176042702e-06,TRUE,"3JC6D","SIX5","SIX5_3JC6D"
"1496","NP_001252690","TESK1",403.617365347078,0.0602980930278741,0.0483756227455924,1.24645616129806,0.212596973963948,0.356930232948358,FALSE,"3J6KK","TESK1","TESK1_3J6KK"
"1498","NP_001252692","GCC1",610.341537515967,0.0652962601372465,0.0661652875786328,0.986865810258083,0.323708427104609,0.480844061890756,FALSE,"3J5X1","GCC1","GCC1_3J5X1"
"1499","NP_001252695","NDUFB8",261.940145547264,0.102018574815863,0.0681339644540907,1.49732333401213,0.134309146159445,0.253183026769012,FALSE,"3J5VX","NDUFB8","NDUFB8_3J5VX"
"1501","NP_001252698","STAR",9.41254539435104,0.386731877784606,0.210886516817239,1.83383880402254,0.0666779257406327,0.148853216162126,FALSE,"3JDN9","STAR","STAR_3JDN9"
"1507","NP_001252709","GNPAT",404.424118353862,0.399997705129885,0.0775512906876876,5.15784716905286,2.49805384200136e-07,3.50264229135308e-06,TRUE,"3JAMR","GNPAT","GNPAT_3JAMR"
"1509","NP_001252711","MED4",146.519743930535,0.425872144360786,0.121808740556246,3.49623633259829,0.00047187057385105,0.00258526495777921,TRUE,"3JAHT","MED4","MED4_3JAHT"
"1510","NP_001252713","ABHD8",88.613242585055,0.329803640190494,0.0824953656843927,3.99784445410234,6.39219320722383e-05,0.000467624541793409,TRUE,"3J8DJ","ABHD8","ABHD8_3J8DJ"
"1511","NP_001252716","LYRM2",15.2613283766515,0.0773269661744154,0.127558557474558,0.606207593636661,0.544376910920219,0.682581979702189,FALSE,"3JHAS","LYRM2","LYRM2_3JHAS"
"1513","NP_001252719","CHST7",56.8059782075866,0.135336587560651,0.0857179457558432,1.57885943681082,0.114368301833421,0.223516344517822,FALSE,"3J7AY","CHST7","CHST7_3J7AY"
"1514","NP_001252721","MOXD1",1.63718675634165,0.00774024868208197,0.421266537956015,0.0183737562438205,0.985340688391926,NA,FALSE,"3J8XA","MOXD1","MOXD1_3J8XA"
"1515","NP_001252723","LRFN3",31.3762913105543,0.702917568381174,0.140397734080006,5.00661618926565,5.53952287708138e-07,7.15256020405886e-06,TRUE,"3J818","LRFN3","LRFN3_3J818"
"1516","NP_001252725","EEF2",16073.4966056929,0.295613126775247,0.114320834760535,2.58582022598471,0.00971475850838966,0.0323329862455862,TRUE,"3JCFE","EEF2","EEF2_3JCFE"
"1518","NP_001252728","C1QL3",17.2223262497109,0.0970662816716626,0.13361594801763,0.726457306270468,0.467558471253886,0.618541334613981,FALSE,"3JET8","C1QL3","C1QL3_3JET8"
"1525","NP_001252755","PRDX3",268.003338402995,0.475743618098464,0.0891669218998695,5.33542717368558,9.53198816533547e-08,1.46177871854437e-06,TRUE,"3J2V1","PRDX3","PRDX3_3J2V1"
"1526","NP_001252756","FAM229A",19.8701341881895,-0.040097013661624,0.180217330236561,-0.222492551681855,0.823930470872013,0.890597384427696,FALSE,"3JH6P","FAM229A","FAM229A_3JH6P"
"1529","NP_001252767","EID1",553.798084316032,0.216374719688991,0.0591736213377182,3.65660770453928,0.000255575053978676,0.00153409139842217,TRUE,"3J8WE","EID1","EID1_3J8WE"
"1534","NP_001252778","RAMAC",149.439253278154,0.104499976272155,0.105039282260761,0.994865673327168,0.31980159999012,0.477011362212564,FALSE,"3JH3W","FAM103A1","FAM103A1_3JH3W"
"1535","NP_001252779","JUN",5534.05231698617,-0.341623245445903,0.137042239875318,-2.49283174119682,0.0126728884526,0.040131745126253,TRUE,"3JD8N","JUN","JUN_3JD8N"
"1537","NP_001252784","MYBL2",50.8331081831869,0.280737387217772,0.107070182543467,2.62199410282878,0.00874169436019158,0.029620810483865,TRUE,"3J9ZT","MYBL2","MYBL2_3J9ZT"
"1540","NP_001252789","TOMM7",1646.26588835941,0.0547868938428101,0.0770332048029705,0.711211405301645,0.476953241985415,0.626006580086531,FALSE,"3JI7Q","TOMM7","TOMM7_3JI7Q"
"1541","NP_001252793","SLC25A20",81.9248561350353,0.467236725675,0.0870859998094547,5.3652335243015,8.08445540997276e-08,1.26721190803918e-06,TRUE,"3J1KI","SLC25A20","SLC25A20_3J1KI"
"1545","NP_001252798","CNOT2",512.218996334535,0.0864359804545884,0.0490532708357939,1.76208393409551,0.0780551173096412,0.167634874947127,FALSE,"3JFDJ","CNOT2","CNOT2_3JFDJ"
"1547","NP_001252805","DNAJB9",100.872528652605,-0.30275231112212,0.123644633470206,-2.44856814748109,0.0143425295423208,0.0442923800907605,TRUE,"3J9G4","DNAJB9","DNAJB9_3J9G4"
"1549","NP_001252812","PID1",94.2689010376785,-0.153538738208655,0.261579347813829,-0.586968120732267,0.557225117385503,0.693536601544821,FALSE,"3J3Y1","PID1","PID1_3J3Y1"
"1550","NP_001252813","CPT2",38.7070420588072,0.376425712519928,0.0856587194069836,4.39448213942408,1.11037131971867e-05,0.000100775672620231,TRUE,"3J743","CPT2","CPT2_3J743"
"1551","NP_001252819","HADHA",610.925351568304,0.246756879797735,0.0527508949819793,4.67777617577923,2.90002842003565e-06,3.11510783452907e-05,TRUE,"3J654","HADHA","HADHA_3J654"
"1554","NP_001252827","STX12",314.864318030656,-0.118101118700225,0.0801125944776983,-1.47418916426557,0.140430666520928,0.261902949849432,FALSE,"3J4EJ","STX12","STX12_3J4EJ"
"1556","NP_001252831","NDC80",26.9240025395535,0.382306454224468,0.173416567245511,2.20455554101256,0.0274852984597586,0.0745576092943372,FALSE,"3JCK5","NDC80","NDC80_3JCK5"
"1557","NP_001252834","ARCN1",756.882359569686,0.0225138785740491,0.0797217993376369,0.282405549813278,0.777632559983842,0.859999652420092,FALSE,"3JD5F","ARCN1","ARCN1_3JD5F"
"1558","NP_001252835","SMU1",2495.25874910598,-0.248510153084656,0.0724447707545399,-3.43033942265713,0.000602826656647621,0.00319701494809648,TRUE,"3J2X5","SMU1","SMU1_3J2X5"
"1560","NP_001252842","RFXAP",34.8837446514982,0.00877717436456081,0.0965774927316224,0.0908821933175627,0.927586199305786,0.958467943587229,FALSE,"3J8FW","RFXAP","RFXAP_3J8FW"
"1564","NP_001252847","KLF9",72.0428085766088,0.261899432030355,0.0768141580619714,3.40952031029309,0.000650772320347092,0.0034159598984439,TRUE,"3JA99","KLF9","KLF9_3JA99"
"1566","NP_001252849","CHI3L1",27.1872918789187,-0.0434939909108798,0.212445080749945,-0.204730515563567,0.837782677392083,0.899602409283207,FALSE,"3JE2Y","CHI3L1","CHI3L1_3JE2Y"
"1567","NP_001252854","RGS2",8099.26170379974,1.19520998377049,0.115771326104628,10.3238860949932,5.49529239083922e-25,5.85901545651011e-23,TRUE,"3J4WK","RGS2","RGS2_3J4WK"
"1568","NP_001252855","YTHDF2",385.734077678765,0.211387687916719,0.0812366329287755,2.60212271601721,0.00926486935543693,0.0311048310690639,TRUE,"3JETQ","YTHDF2","YTHDF2_3JETQ"
"1569","NP_001252857","CCDC86",27.6922510359647,0.485089900560931,0.135040240362952,3.59218777497092,0.000327913423041205,0.00190101517955274,TRUE,"3J252","CCDC86","CCDC86_3J252"
"1571","NP_001252869","TNFAIP6",3675.40139175442,-3.35956571361287,0.246086909927035,-13.6519480642387,1.96553010316745e-42,5.56995024104176e-40,TRUE,"3J9H1","TNFAIP6","TNFAIP6_3J9H1"
"1573","NP_001252876","MAP2K3",1257.67605749742,-1.01825595793893,0.102135965312487,-9.9696121226598,2.07035780571395e-23,1.93866504615919e-21,TRUE,"3J92D","MAP2K3","MAP2K3_3J92D"
"1577","NP_001252889","UCK2",44.2350772680847,0.264802135719785,0.10046707597559,2.63571058626332,0.00839613092946651,0.0286345956972162,TRUE,"3JERS","UCK2","UCK2_3JERS"
"1578","NP_001252894","MAMDC2",12.5765784427692,0.0113480434221869,0.157405396051741,0.0720943735528401,0.942526803830051,0.966820095502357,FALSE,"3JA5X","MAMDC2","MAMDC2_3JA5X"
"1580","NP_001252896","NR2E1",38.720600849987,0.310469592348914,0.208841401807696,1.4866285595746,0.13711294052123,0.25734216993514,FALSE,"3J7K1","NR2E1","NR2E1_3J7K1"
"1583","NP_001252903","POLR2F",229.291317959635,0.20423790921307,0.0772260741898988,2.64467553679925,0.00817692824341897,0.0280245868202601,TRUE,"3JGGM","POLR2F","POLR2F_3JGGM"
"1585","NP_001252909","RABIF",62.6992276113559,0.159408910978937,0.0946350176583765,1.68446009651933,0.092092784970407,0.189654074383979,FALSE,"3JGGH","RABIF","RABIF_3JGGH"
"1588","NP_001252917","VAMP5",332.80009141191,0.259124373705623,0.0667055847284862,3.88459789027179,0.000102499389172838,0.000702140376786075,TRUE,"3JGYZ","VAMP5","VAMP5_3JGYZ"
"1593","NP_001252933","UBE2S",581.15133662945,-0.279388785379609,0.104852825594134,-2.66458041351286,0.00770844343769254,0.0266836405584519,TRUE,"3JB8F","UBE2S","UBE2S_3JB8F"
"1596","NP_001252943","IER2",6863.84225758088,-0.145813913036299,0.0986978847832992,-1.47737627160346,0.139574803086335,0.26082625024472,FALSE,"3JDRY","IER2","IER2_3JDRY"
"1597","NP_001252949","CCR4",70.8263072041415,0.274720299724158,0.160659062801517,1.70995831130644,0.0872735823238039,0.182291838086293,FALSE,"3J829","CCR4","CCR4_3J829"
"1606","NP_001252975","PTGER4",1177.61609343631,-0.212581433174121,0.0705609264549355,-3.01273585615247,0.0025890416201924,0.0108630799481948,TRUE,"3J2UI","PTGER4","PTGER4_3J2UI"
"1608","NP_001252978","THBD",225.783524426109,1.06857265872081,0.142246403054956,7.51212428414074,5.81755172746059e-14,2.29473647535382e-12,TRUE,"3J24N","THBD","THBD_3J24N"
"1610","NP_001252990","MTA2",1102.46167323561,0.205703185622819,0.0433784074629157,4.74206402802303,2.11551736006736e-06,2.36439529754908e-05,TRUE,"3J82U","MTA2","MTA2_3J82U"
"1612","NP_001252996","FABP4",5.14815854515086,0.505869069691358,0.309643958109692,1.63371206329869,0.102319324175236,0.205449495129784,FALSE,"3JGP2","FABP4","FABP4_3JGP2"
"1614","NP_001253000","GPR37L1",11.9551853293295,0.113337135147531,0.252238394643655,0.449325469691661,0.653196887089184,0.7702530309483,FALSE,"3J28D","GPR37L1","GPR37L1_3J28D"
"1616","NP_001253006","DHPS",285.250477797678,-0.0333864492124275,0.0607129271799556,-0.549906762252934,0.582383325841171,0.71377800488879,FALSE,"3JG3Q","DHPS","DHPS_3JG3Q"
"1617","NP_001253008","KHDC4",1126.62975941305,-0.267397136814113,0.0823344869062046,-3.24769300036729,0.00116344728761762,0.00556207863116999,TRUE,"3J7EJ","KIAA0907","KIAA0907_3J7EJ"
"1620","NP_001253012","H1FX",1156.17314276408,0.28488871730534,0.0819617592147246,3.47587362734595,0.000509192164095662,0.00275816691099806,TRUE,"3JARF","H1FX","H1FX_3JARF"
"1622","NP_001253014","PRDX6",2800.51949265231,-0.0497229260237263,0.0961072076572731,-0.51736937567724,0.604898333358663,0.732263245772892,FALSE,"3J4RN","PRDX6","PRDX6_3J4RN"
"1625","NP_001253021","CETN3",54.5321075206953,0.474574513229961,0.124085685277949,3.82457099839459,0.000130999992342133,0.000864648125979933,TRUE,"3J5F8","CETN3","CETN3_3J5F8"
"1626","NP_001253023","FKBP14",9.37085381119755,0.296536287241962,0.190591676330328,1.55587218157426,0.119738489576627,0.231790653229372,FALSE,"3JFXW","FKBP14","FKBP14_3JFXW"
"1627","NP_001253025","OTUD6B",167.473697141519,0.132243765192597,0.0722877343669293,1.82940807801962,0.067338498378245,0.149928485839729,FALSE,"3J6FV","OTUD6B","OTUD6B_3J6FV"
"1628","NP_001253026","MED30",56.5311222257203,0.277254786820282,0.107101657967038,2.58870676778516,0.00963370910568168,0.0321327540667595,TRUE,"3J2V3","MED30","MED30_3J2V3"
"1629","NP_001253031","COX8A",686.415774825311,0.0418790116233171,0.0842228138303283,0.49724070852922,0.619019317565178,0.743340900050251,FALSE,"3JHTI","COX8A","COX8A_3JHTI"
"1630","NP_001253033","CASTOR2",37.1137150883256,0.0614392279013519,0.0867227681327235,0.708455567369842,0.478662395533823,0.627483335450727,FALSE,"3JBF5","GATSL2","GATSL2_3JBF5"
"1631","NP_001253034","RPA3",74.2821057851998,0.186946813554073,0.114937620442209,1.62650673325945,0.103841902162593,0.20757778419118,FALSE,"3JH1M","RPA3","RPA3_3JH1M"
"1633","NP_001253046","PFDN4",47.4698397180647,0.0862511118541491,0.115632692020611,0.745905940153803,0.45572423666261,0.607812225335469,FALSE,"3JGDQ","PFDN4","PFDN4_3JGDQ"
